TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,09/15/2020
Start Time:,01:17:04
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.071
,Minimum:,0.055
,Time of Minimum:,01:17:51
,Date of Minimum:,09/15/2020
,Maximum:,0.095
,Time of Maximum:,01:17:41
,Date of Maximum:,09/15/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,09/15/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
09/15/2020,13:17:05,0.068
09/15/2020,13:17:06,0.063
09/15/2020,13:17:07,0.077
09/15/2020,13:17:08,0.071
09/15/2020,13:17:09,0.076
09/15/2020,13:17:10,0.068
09/15/2020,13:17:11,0.074
09/15/2020,13:17:12,0.068
09/15/2020,13:17:13,0.063
09/15/2020,13:17:14,0.076
09/15/2020,13:17:15,0.084
09/15/2020,13:17:16,0.073
09/15/2020,13:17:17,0.065
09/15/2020,13:17:18,0.076
09/15/2020,13:17:19,0.071
09/15/2020,13:17:20,0.075
09/15/2020,13:17:21,0.078
09/15/2020,13:17:22,0.081
09/15/2020,13:17:23,0.069
09/15/2020,13:17:24,0.071
09/15/2020,13:17:25,0.075
09/15/2020,13:17:26,0.056
09/15/2020,13:17:27,0.092
09/15/2020,13:17:28,0.063
09/15/2020,13:17:29,0.067
09/15/2020,13:17:30,0.071
09/15/2020,13:17:31,0.083
09/15/2020,13:17:32,0.065
09/15/2020,13:17:33,0.085
09/15/2020,13:17:34,0.069
09/15/2020,13:17:35,0.071
09/15/2020,13:17:36,0.064
09/15/2020,13:17:37,0.069
09/15/2020,13:17:38,0.065
09/15/2020,13:17:39,0.078
09/15/2020,13:17:40,0.083
09/15/2020,13:17:41,0.095
09/15/2020,13:17:42,0.067
09/15/2020,13:17:43,0.075
09/15/2020,13:17:44,0.067
09/15/2020,13:17:45,0.075
09/15/2020,13:17:46,0.066
09/15/2020,13:17:47,0.067
09/15/2020,13:17:48,0.072
09/15/2020,13:17:49,0.066
09/15/2020,13:17:50,0.07
09/15/2020,13:17:51,0.055
09/15/2020,13:17:52,0.075
