TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,08/20/2021
Start Time:,12:25:07
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.028
,Minimum:,0.01
,Time of Minimum:,12:25:18
,Date of Minimum:,08/20/2021
,Maximum:,0.04
,Time of Maximum:,12:25:21
,Date of Maximum:,08/20/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/20/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/20/2021,12:25:08,0.02
08/20/2021,12:25:09,0.025
08/20/2021,12:25:10,0.027
08/20/2021,12:25:11,0.022
08/20/2021,12:25:12,0.027
08/20/2021,12:25:13,0.032
08/20/2021,12:25:14,0.023
08/20/2021,12:25:15,0.031
08/20/2021,12:25:16,0.034
08/20/2021,12:25:17,0.026
08/20/2021,12:25:18,0.01
08/20/2021,12:25:19,0.029
08/20/2021,12:25:20,0.035
08/20/2021,12:25:21,0.04
08/20/2021,12:25:22,0.025
08/20/2021,12:25:23,0.032
08/20/2021,12:25:24,0.024
08/20/2021,12:25:25,0.025
08/20/2021,12:25:26,0.019
08/20/2021,12:25:27,0.027
08/20/2021,12:25:28,0.03
08/20/2021,12:25:29,0.031
08/20/2021,12:25:30,0.022
08/20/2021,12:25:31,0.032
08/20/2021,12:25:32,0.023
08/20/2021,12:25:33,0.022
08/20/2021,12:25:34,0.034
08/20/2021,12:25:35,0.038
08/20/2021,12:25:36,0.028
08/20/2021,12:25:37,0.024
08/20/2021,12:25:38,0.027
08/20/2021,12:25:39,0.026
08/20/2021,12:25:40,0.027
08/20/2021,12:25:41,0.029
08/20/2021,12:25:42,0.028
08/20/2021,12:25:43,0.028
08/20/2021,12:25:44,0.032
08/20/2021,12:25:45,0.024
08/20/2021,12:25:46,0.035
08/20/2021,12:25:47,0.03
08/20/2021,12:25:48,0.027
08/20/2021,12:25:49,0.027
08/20/2021,12:25:50,0.033
08/20/2021,12:25:51,0.029
08/20/2021,12:25:52,0.031
08/20/2021,12:25:53,0.031
08/20/2021,12:25:54,0.036
08/20/2021,12:25:55,0.029
08/20/2021,12:25:56,0.034
08/20/2021,12:25:57,0.028
08/20/2021,12:25:58,0.025
08/20/2021,12:25:59,0.03
08/20/2021,12:26:00,0.024
08/20/2021,12:26:01,0.03
08/20/2021,12:26:02,0.024
08/20/2021,12:26:03,0.035
08/20/2021,12:26:04,0.02
08/20/2021,12:26:05,0.023
08/20/2021,12:26:06,0.026
08/20/2021,12:26:07,0.026

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,08/20/2021
Start Time:,01:25:08
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.024
,Minimum:,0.015
,Time of Minimum:,01:25:10
,Date of Minimum:,08/20/2021
,Maximum:,0.031
,Time of Maximum:,01:25:24
,Date of Maximum:,08/20/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/20/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/20/2021,13:25:09,0.023
08/20/2021,13:25:10,0.015
08/20/2021,13:25:11,0.021
08/20/2021,13:25:12,0.018
08/20/2021,13:25:13,0.028
08/20/2021,13:25:14,0.021
08/20/2021,13:25:15,0.031
08/20/2021,13:25:16,0.021
08/20/2021,13:25:17,0.022
08/20/2021,13:25:18,0.024
08/20/2021,13:25:19,0.028
08/20/2021,13:25:20,0.031
08/20/2021,13:25:21,0.028
08/20/2021,13:25:22,0.028
08/20/2021,13:25:23,0.026
08/20/2021,13:25:24,0.031
08/20/2021,13:25:25,0.029
08/20/2021,13:25:26,0.029
08/20/2021,13:25:27,0.022
08/20/2021,13:25:28,0.023
08/20/2021,13:25:29,0.025
08/20/2021,13:25:30,0.024
08/20/2021,13:25:31,0.028
08/20/2021,13:25:32,0.025
08/20/2021,13:25:33,0.023
08/20/2021,13:25:34,0.025
08/20/2021,13:25:35,0.026
08/20/2021,13:25:36,0.022
08/20/2021,13:25:37,0.018
08/20/2021,13:25:38,0.022
08/20/2021,13:25:39,0.023
08/20/2021,13:25:40,0.022
08/20/2021,13:25:41,0.025
08/20/2021,13:25:42,0.028
08/20/2021,13:25:43,0.024
08/20/2021,13:25:44,0.028
08/20/2021,13:25:45,0.028
08/20/2021,13:25:46,0.025
08/20/2021,13:25:47,0.025
08/20/2021,13:25:48,0.027
08/20/2021,13:25:49,0.02
08/20/2021,13:25:50,0.019
08/20/2021,13:25:51,0.018
08/20/2021,13:25:52,0.024
08/20/2021,13:25:53,0.018
08/20/2021,13:25:54,0.016
08/20/2021,13:25:55,0.023
08/20/2021,13:25:56,0.024
08/20/2021,13:25:57,0.022
08/20/2021,13:25:58,0.022
08/20/2021,13:25:59,0.03
08/20/2021,13:26:00,0.016
08/20/2021,13:26:01,0.017
08/20/2021,13:26:02,0.03
08/20/2021,13:26:03,0.019
08/20/2021,13:26:04,0.023
08/20/2021,13:26:05,0.019
08/20/2021,13:26:06,0.02
08/20/2021,13:26:07,0.027
08/20/2021,13:26:08,0.023

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 3
Start Date:,08/20/2021
Start Time:,02:25:08
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.024
,Minimum:,0.016
,Time of Minimum:,02:25:41
,Date of Minimum:,08/20/2021
,Maximum:,0.038
,Time of Maximum:,02:25:22
,Date of Maximum:,08/20/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/20/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/20/2021,14:25:09,0.019
08/20/2021,14:25:10,0.019
08/20/2021,14:25:11,0.024
08/20/2021,14:25:12,0.02
08/20/2021,14:25:13,0.021
08/20/2021,14:25:14,0.021
08/20/2021,14:25:15,0.024
08/20/2021,14:25:16,0.027
08/20/2021,14:25:17,0.03
08/20/2021,14:25:18,0.027
08/20/2021,14:25:19,0.022
08/20/2021,14:25:20,0.027
08/20/2021,14:25:21,0.024
08/20/2021,14:25:22,0.038
08/20/2021,14:25:23,0.025
08/20/2021,14:25:24,0.031
08/20/2021,14:25:25,0.032
08/20/2021,14:25:26,0.025
08/20/2021,14:25:27,0.024
