TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,06/22/2021
Start Time:,03:33:19
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.041
,Minimum:,0.03
,Time of Minimum:,03:33:40
,Date of Minimum:,06/22/2021
,Maximum:,0.061
,Time of Maximum:,03:33:57
,Date of Maximum:,06/22/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/22/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/22/2021,15:33:20,0.036
06/22/2021,15:33:21,0.054
06/22/2021,15:33:22,0.039
06/22/2021,15:33:23,0.039
06/22/2021,15:33:24,0.048
06/22/2021,15:33:25,0.033
06/22/2021,15:33:26,0.042
06/22/2021,15:33:27,0.04
06/22/2021,15:33:28,0.044
06/22/2021,15:33:29,0.033
06/22/2021,15:33:30,0.034
06/22/2021,15:33:31,0.032
06/22/2021,15:33:32,0.032
06/22/2021,15:33:33,0.041
06/22/2021,15:33:34,0.039
06/22/2021,15:33:35,0.035
06/22/2021,15:33:36,0.044
06/22/2021,15:33:37,0.032
06/22/2021,15:33:38,0.034
06/22/2021,15:33:39,0.043
06/22/2021,15:33:40,0.03
06/22/2021,15:33:41,0.056
06/22/2021,15:33:42,0.036
06/22/2021,15:33:43,0.039
06/22/2021,15:33:44,0.034
06/22/2021,15:33:45,0.05
06/22/2021,15:33:46,0.045
06/22/2021,15:33:47,0.036
06/22/2021,15:33:48,0.032
06/22/2021,15:33:49,0.052
06/22/2021,15:33:50,0.038
06/22/2021,15:33:51,0.036
06/22/2021,15:33:52,0.036
06/22/2021,15:33:53,0.037
06/22/2021,15:33:54,0.04
06/22/2021,15:33:55,0.043
06/22/2021,15:33:56,0.037
06/22/2021,15:33:57,0.061
06/22/2021,15:33:58,0.048
06/22/2021,15:33:59,0.039
06/22/2021,15:34:00,0.05
06/22/2021,15:34:01,0.041
06/22/2021,15:34:02,0.039
06/22/2021,15:34:03,0.039
06/22/2021,15:34:04,0.037
06/22/2021,15:34:05,0.055
06/22/2021,15:34:06,0.036
06/22/2021,15:34:07,0.043
06/22/2021,15:34:08,0.045
06/22/2021,15:34:09,0.042
06/22/2021,15:34:10,0.047
06/22/2021,15:34:11,0.038
06/22/2021,15:34:12,0.038
06/22/2021,15:34:13,0.044
06/22/2021,15:34:14,0.039
06/22/2021,15:34:15,0.038
06/22/2021,15:34:16,0.042
06/22/2021,15:34:17,0.059
06/22/2021,15:34:18,0.042
06/22/2021,15:34:19,0.04

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,06/22/2021
Start Time:,04:33:19
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.036
,Minimum:,0.024
,Time of Minimum:,04:33:42
,Date of Minimum:,06/22/2021
,Maximum:,0.083
,Time of Maximum:,04:33:29
,Date of Maximum:,06/22/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/22/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/22/2021,16:33:20,0.035
06/22/2021,16:33:21,0.043
06/22/2021,16:33:22,0.034
06/22/2021,16:33:23,0.036
06/22/2021,16:33:24,0.041
06/22/2021,16:33:25,0.028
06/22/2021,16:33:26,0.038
06/22/2021,16:33:27,0.034
06/22/2021,16:33:28,0.027
06/22/2021,16:33:29,0.083
06/22/2021,16:33:30,0.037
06/22/2021,16:33:31,0.032
06/22/2021,16:33:32,0.034
06/22/2021,16:33:33,0.037
06/22/2021,16:33:34,0.045
06/22/2021,16:33:35,0.036
06/22/2021,16:33:36,0.03
06/22/2021,16:33:37,0.036
06/22/2021,16:33:38,0.041
06/22/2021,16:33:39,0.025
06/22/2021,16:33:40,0.04
06/22/2021,16:33:41,0.026
06/22/2021,16:33:42,0.024
06/22/2021,16:33:43,0.03
06/22/2021,16:33:44,0.035
06/22/2021,16:33:45,0.028
06/22/2021,16:33:46,0.035
06/22/2021,16:33:47,0.036
06/22/2021,16:33:48,0.039
06/22/2021,16:33:49,0.045
06/22/2021,16:33:50,0.063
06/22/2021,16:33:51,0.045
06/22/2021,16:33:52,0.039
06/22/2021,16:33:53,0.038
06/22/2021,16:33:54,0.027
06/22/2021,16:33:55,0.028
06/22/2021,16:33:56,0.036
06/22/2021,16:33:57,0.029
06/22/2021,16:33:58,0.036
06/22/2021,16:33:59,0.033
06/22/2021,16:34:00,0.028
06/22/2021,16:34:01,0.035
