TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,03/26/2021
Start Time:,10:07:09
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.05
,Minimum:,0.026
,Time of Minimum:,10:07:41
,Date of Minimum:,03/26/2021
,Maximum:,0.081
,Time of Maximum:,10:07:38
,Date of Maximum:,03/26/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/26/2021
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/26/2021,10:07:10,0.051
03/26/2021,10:07:11,0.045
03/26/2021,10:07:12,0.073
03/26/2021,10:07:13,0.059
03/26/2021,10:07:14,0.073
03/26/2021,10:07:15,0.059
03/26/2021,10:07:16,0.051
03/26/2021,10:07:17,0.048
03/26/2021,10:07:18,0.055
03/26/2021,10:07:19,0.04
03/26/2021,10:07:20,0.05
03/26/2021,10:07:21,0.052
03/26/2021,10:07:22,0.046
03/26/2021,10:07:23,0.071
03/26/2021,10:07:24,0.054
03/26/2021,10:07:25,0.069
03/26/2021,10:07:26,0.066
03/26/2021,10:07:27,0.047
03/26/2021,10:07:28,0.038
03/26/2021,10:07:29,0.047
03/26/2021,10:07:30,0.049
03/26/2021,10:07:31,0.051
03/26/2021,10:07:32,0.058
03/26/2021,10:07:33,0.069
03/26/2021,10:07:34,0.052
03/26/2021,10:07:35,0.048
03/26/2021,10:07:36,0.06
03/26/2021,10:07:37,0.056
03/26/2021,10:07:38,0.081
03/26/2021,10:07:39,0.051
03/26/2021,10:07:40,0.047
03/26/2021,10:07:41,0.026
03/26/2021,10:07:42,0.037
03/26/2021,10:07:43,0.046
03/26/2021,10:07:44,0.035
03/26/2021,10:07:45,0.042
03/26/2021,10:07:46,0.034
03/26/2021,10:07:47,0.03
03/26/2021,10:07:48,0.047
03/26/2021,10:07:49,0.034
03/26/2021,10:07:50,0.041
03/26/2021,10:07:51,0.035
03/26/2021,10:07:52,0.054
03/26/2021,10:07:53,0.041
03/26/2021,10:07:54,0.039
03/26/2021,10:07:55,0.05
03/26/2021,10:07:56,0.049
03/26/2021,10:07:57,0.074
03/26/2021,10:07:58,0.047
03/26/2021,10:07:59,0.043
03/26/2021,10:08:00,0.039
03/26/2021,10:08:01,0.053
03/26/2021,10:08:02,0.048
03/26/2021,10:08:03,0.038
03/26/2021,10:08:04,0.047
03/26/2021,10:08:05,0.057
03/26/2021,10:08:06,0.04
03/26/2021,10:08:07,0.061
03/26/2021,10:08:08,0.036
03/26/2021,10:08:09,0.05

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,03/26/2021
Start Time:,11:07:10
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.053
,Minimum:,0.029
,Time of Minimum:,11:07:52
,Date of Minimum:,03/26/2021
,Maximum:,0.232
,Time of Maximum:,11:07:45
,Date of Maximum:,03/26/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/26/2021
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/26/2021,11:07:11,0.063
03/26/2021,11:07:12,0.04
03/26/2021,11:07:13,0.055
03/26/2021,11:07:14,0.057
03/26/2021,11:07:15,0.058
03/26/2021,11:07:16,0.045
03/26/2021,11:07:17,0.052
03/26/2021,11:07:18,0.045
03/26/2021,11:07:19,0.033
03/26/2021,11:07:20,0.047
03/26/2021,11:07:21,0.049
03/26/2021,11:07:22,0.04
03/26/2021,11:07:23,0.048
03/26/2021,11:07:24,0.054
03/26/2021,11:07:25,0.048
03/26/2021,11:07:26,0.07
03/26/2021,11:07:27,0.049
03/26/2021,11:07:28,0.045
03/26/2021,11:07:29,0.062
03/26/2021,11:07:30,0.05
03/26/2021,11:07:31,0.079
03/26/2021,11:07:32,0.063
03/26/2021,11:07:33,0.058
03/26/2021,11:07:34,0.054
03/26/2021,11:07:35,0.067
03/26/2021,11:07:36,0.049
03/26/2021,11:07:37,0.04
03/26/2021,11:07:38,0.036
03/26/2021,11:07:39,0.03
03/26/2021,11:07:40,0.044
