TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,11/02/2021
Start Time:,12:33:20
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.104
,Minimum:,0.078
,Time of Minimum:,12:33:45
,Date of Minimum:,11/02/2021
,Maximum:,0.156
,Time of Maximum:,12:33:31
,Date of Maximum:,11/02/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/02/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/02/2021,12:33:21,0.119
11/02/2021,12:33:22,0.11
11/02/2021,12:33:23,0.12
11/02/2021,12:33:24,0.098
11/02/2021,12:33:25,0.109
11/02/2021,12:33:26,0.109
11/02/2021,12:33:27,0.132
11/02/2021,12:33:28,0.085
11/02/2021,12:33:29,0.103
11/02/2021,12:33:30,0.102
11/02/2021,12:33:31,0.156
11/02/2021,12:33:32,0.091
11/02/2021,12:33:33,0.088
11/02/2021,12:33:34,0.094
11/02/2021,12:33:35,0.109
11/02/2021,12:33:36,0.093
11/02/2021,12:33:37,0.095
11/02/2021,12:33:38,0.09
11/02/2021,12:33:39,0.088
11/02/2021,12:33:40,0.086
11/02/2021,12:33:41,0.114
11/02/2021,12:33:42,0.142
11/02/2021,12:33:43,0.099
11/02/2021,12:33:44,0.091
11/02/2021,12:33:45,0.078
11/02/2021,12:33:46,0.109
11/02/2021,12:33:47,0.146
11/02/2021,12:33:48,0.11
11/02/2021,12:33:49,0.119
11/02/2021,12:33:50,0.089
11/02/2021,12:33:51,0.086
11/02/2021,12:33:52,0.119
11/02/2021,12:33:53,0.093
11/02/2021,12:33:54,0.085
11/02/2021,12:33:55,0.09
11/02/2021,12:33:56,0.09
11/02/2021,12:33:57,0.118
11/02/2021,12:33:58,0.08
11/02/2021,12:33:59,0.099
11/02/2021,12:34:00,0.108
11/02/2021,12:34:01,0.114
11/02/2021,12:34:02,0.118
11/02/2021,12:34:03,0.094
11/02/2021,12:34:04,0.098
11/02/2021,12:34:05,0.115
11/02/2021,12:34:06,0.115
11/02/2021,12:34:07,0.089
11/02/2021,12:34:08,0.112
11/02/2021,12:34:09,0.101
11/02/2021,12:34:10,0.103
11/02/2021,12:34:11,0.113
11/02/2021,12:34:12,0.097
11/02/2021,12:34:13,0.132
11/02/2021,12:34:14,0.094
11/02/2021,12:34:15,0.126
11/02/2021,12:34:16,0.087
11/02/2021,12:34:17,0.108
11/02/2021,12:34:18,0.101
11/02/2021,12:34:19,0.099
11/02/2021,12:34:20,0.095

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 2
Start Date:,11/02/2021
Start Time:,01:33:21
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.093
,Minimum:,0.068
,Time of Minimum:,01:34:15
,Date of Minimum:,11/02/2021
,Maximum:,0.154
,Time of Maximum:,01:33:31
,Date of Maximum:,11/02/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/02/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/02/2021,13:33:22,0.086
11/02/2021,13:33:23,0.082
11/02/2021,13:33:24,0.088
11/02/2021,13:33:25,0.086
11/02/2021,13:33:26,0.098
11/02/2021,13:33:27,0.095
11/02/2021,13:33:28,0.093
11/02/2021,13:33:29,0.098
11/02/2021,13:33:30,0.086
11/02/2021,13:33:31,0.154
11/02/2021,13:33:32,0.083
11/02/2021,13:33:33,0.115
11/02/2021,13:33:34,0.08
11/02/2021,13:33:35,0.078
11/02/2021,13:33:36,0.091
11/02/2021,13:33:37,0.092
11/02/2021,13:33:38,0.099
11/02/2021,13:33:39,0.103
11/02/2021,13:33:40,0.074
11/02/2021,13:33:41,0.069
11/02/2021,13:33:42,0.091
11/02/2021,13:33:43,0.081
11/02/2021,13:33:44,0.085
11/02/2021,13:33:45,0.096
11/02/2021,13:33:46,0.068
11/02/2021,13:33:47,0.072
11/02/2021,13:33:48,0.103
11/02/2021,13:33:49,0.088
11/02/2021,13:33:50,0.095
11/02/2021,13:33:51,0.102
11/02/2021,13:33:52,0.097
11/02/2021,13:33:53,0.091
11/02/2021,13:33:54,0.095
11/02/2021,13:33:55,0.12
11/02/2021,13:33:56,0.089
11/02/2021,13:33:57,0.098
11/02/2021,13:33:58,0.102
11/02/2021,13:33:59,0.085
11/02/2021,13:34:00,0.086
11/02/2021,13:34:01,0.076
11/02/2021,13:34:02,0.075
11/02/2021,13:34:03,0.101
11/02/2021,13:34:04,0.093
11/02/2021,13:34:05,0.073
11/02/2021,13:34:06,0.104
11/02/2021,13:34:07,0.076
11/02/2021,13:34:08,0.129
11/02/2021,13:34:09,0.094
11/02/2021,13:34:10,0.109
11/02/2021,13:34:11,0.101
11/02/2021,13:34:12,0.094
11/02/2021,13:34:13,0.1
11/02/2021,13:34:14,0.09
11/02/2021,13:34:15,0.068
11/02/2021,13:34:16,0.1
11/02/2021,13:34:17,0.099
11/02/2021,13:34:18,0.105
11/02/2021,13:34:19,0.087
11/02/2021,13:34:20,0.091
11/02/2021,13:34:21,0.107

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 3
Start Date:,11/02/2021
Start Time:,02:33:21
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.17
,Minimum:,0.138
,Time of Minimum:,02:33:39
,Date of Minimum:,11/02/2021
,Maximum:,0.239
,Time of Maximum:,02:33:56
,Date of Maximum:,11/02/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/02/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/02/2021,14:33:22,0.198
11/02/2021,14:33:23,0.187
11/02/2021,14:33:24,0.158
11/02/2021,14:33:25,0.154
11/02/2021,14:33:26,0.17
11/02/2021,14:33:27,0.19
11/02/2021,14:33:28,0.197
11/02/2021,14:33:29,0.193
11/02/2021,14:33:30,0.188
11/02/2021,14:33:31,0.197
11/02/2021,14:33:32,0.204
11/02/2021,14:33:33,0.148
11/02/2021,14:33:34,0.191
11/02/2021,14:33:35,0.168
11/02/2021,14:33:36,0.162
11/02/2021,14:33:37,0.147
11/02/2021,14:33:38,0.138
11/02/2021,14:33:39,0.138
11/02/2021,14:33:40,0.17
11/02/2021,14:33:41,0.145
