TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 1
Start Date:,12/18/2020
Start Time:,09:43:33
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.059
,Minimum:,0.042
,Time of Minimum:,09:44:28
,Date of Minimum:,12/18/2020
,Maximum:,0.085
,Time of Maximum:,09:43:46
,Date of Maximum:,12/18/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/18/2020
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/18/2020,09:43:34,0.066
12/18/2020,09:43:35,0.043
12/18/2020,09:43:36,0.067
12/18/2020,09:43:37,0.066
12/18/2020,09:43:38,0.056
12/18/2020,09:43:39,0.047
12/18/2020,09:43:40,0.062
12/18/2020,09:43:41,0.059
12/18/2020,09:43:42,0.045
12/18/2020,09:43:43,0.074
12/18/2020,09:43:44,0.047
12/18/2020,09:43:45,0.061
12/18/2020,09:43:46,0.085
12/18/2020,09:43:47,0.05
12/18/2020,09:43:48,0.056
12/18/2020,09:43:49,0.063
12/18/2020,09:43:50,0.049
12/18/2020,09:43:51,0.064
12/18/2020,09:43:52,0.053
12/18/2020,09:43:53,0.059
12/18/2020,09:43:54,0.05
12/18/2020,09:43:55,0.059
12/18/2020,09:43:56,0.052
12/18/2020,09:43:57,0.05
12/18/2020,09:43:58,0.07
12/18/2020,09:43:59,0.057
12/18/2020,09:44:00,0.048
12/18/2020,09:44:01,0.049
12/18/2020,09:44:02,0.083
12/18/2020,09:44:03,0.062
12/18/2020,09:44:04,0.064
12/18/2020,09:44:05,0.045
12/18/2020,09:44:06,0.055
12/18/2020,09:44:07,0.061
12/18/2020,09:44:08,0.051
12/18/2020,09:44:09,0.065
12/18/2020,09:44:10,0.073
12/18/2020,09:44:11,0.068
12/18/2020,09:44:12,0.072
12/18/2020,09:44:13,0.065
12/18/2020,09:44:14,0.065
12/18/2020,09:44:15,0.052
12/18/2020,09:44:16,0.049
12/18/2020,09:44:17,0.049
12/18/2020,09:44:18,0.062
12/18/2020,09:44:19,0.059
12/18/2020,09:44:20,0.055
12/18/2020,09:44:21,0.051
12/18/2020,09:44:22,0.061
12/18/2020,09:44:23,0.084
12/18/2020,09:44:24,0.05
12/18/2020,09:44:25,0.069
12/18/2020,09:44:26,0.065
12/18/2020,09:44:27,0.069
12/18/2020,09:44:28,0.042
12/18/2020,09:44:29,0.051
12/18/2020,09:44:30,0.049
12/18/2020,09:44:31,0.063
12/18/2020,09:44:32,0.066
12/18/2020,09:44:33,0.05

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 2
Start Date:,12/18/2020
Start Time:,10:43:33
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.077
,Minimum:,0.054
,Time of Minimum:,10:43:45
,Date of Minimum:,12/18/2020
,Maximum:,0.127
,Time of Maximum:,10:44:09
,Date of Maximum:,12/18/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/18/2020
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/18/2020,10:43:34,0.08
12/18/2020,10:43:35,0.057
12/18/2020,10:43:36,0.064
12/18/2020,10:43:37,0.075
12/18/2020,10:43:38,0.068
12/18/2020,10:43:39,0.076
12/18/2020,10:43:40,0.062
12/18/2020,10:43:41,0.077
12/18/2020,10:43:42,0.087
12/18/2020,10:43:43,0.066
12/18/2020,10:43:44,0.059
12/18/2020,10:43:45,0.054
12/18/2020,10:43:46,0.077
12/18/2020,10:43:47,0.055
