TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,11/12/2021
Start Time:,12:20:16
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.067
,Minimum:,0.043
,Time of Minimum:,12:21:02
,Date of Minimum:,11/12/2021
,Maximum:,0.12
,Time of Maximum:,12:20:58
,Date of Maximum:,11/12/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/12/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/12/2021,12:20:17,0.057
11/12/2021,12:20:18,0.059
11/12/2021,12:20:19,0.077
11/12/2021,12:20:20,0.062
11/12/2021,12:20:21,0.07
11/12/2021,12:20:22,0.044
11/12/2021,12:20:23,0.052
11/12/2021,12:20:24,0.05
11/12/2021,12:20:25,0.053
11/12/2021,12:20:26,0.063
11/12/2021,12:20:27,0.046
11/12/2021,12:20:28,0.08
11/12/2021,12:20:29,0.065
11/12/2021,12:20:30,0.077
11/12/2021,12:20:31,0.063
11/12/2021,12:20:32,0.063
11/12/2021,12:20:33,0.066
11/12/2021,12:20:34,0.059
11/12/2021,12:20:35,0.062
11/12/2021,12:20:36,0.075
11/12/2021,12:20:37,0.076
11/12/2021,12:20:38,0.07
11/12/2021,12:20:39,0.06
11/12/2021,12:20:40,0.093
11/12/2021,12:20:41,0.059
11/12/2021,12:20:42,0.054
11/12/2021,12:20:43,0.071
11/12/2021,12:20:44,0.062
11/12/2021,12:20:45,0.055
11/12/2021,12:20:46,0.066
11/12/2021,12:20:47,0.06
11/12/2021,12:20:48,0.067
11/12/2021,12:20:49,0.069
11/12/2021,12:20:50,0.061
11/12/2021,12:20:51,0.082
11/12/2021,12:20:52,0.1
11/12/2021,12:20:53,0.06
11/12/2021,12:20:54,0.117
11/12/2021,12:20:55,0.09
11/12/2021,12:20:56,0.053
11/12/2021,12:20:57,0.066
11/12/2021,12:20:58,0.12
11/12/2021,12:20:59,0.079
11/12/2021,12:21:00,0.069
11/12/2021,12:21:01,0.059
11/12/2021,12:21:02,0.043
11/12/2021,12:21:03,0.068
11/12/2021,12:21:04,0.08
11/12/2021,12:21:05,0.077
11/12/2021,12:21:06,0.074
11/12/2021,12:21:07,0.063
11/12/2021,12:21:08,0.054
11/12/2021,12:21:09,0.07
11/12/2021,12:21:10,0.066
11/12/2021,12:21:11,0.065
11/12/2021,12:21:12,0.074
11/12/2021,12:21:13,0.064
11/12/2021,12:21:14,0.073
11/12/2021,12:21:15,0.051
11/12/2021,12:21:16,0.057

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 2
Start Date:,11/12/2021
Start Time:,01:20:17
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.095
,Minimum:,0.064
,Time of Minimum:,01:20:45
,Date of Minimum:,11/12/2021
,Maximum:,0.147
