TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,08/21/2020
Start Time:,11:27:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.068
,Minimum:,0.044
,Time of Minimum:,11:28:18
,Date of Minimum:,08/21/2020
,Maximum:,0.107
,Time of Maximum:,11:27:42
,Date of Maximum:,08/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/21/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/21/2020,11:27:37,0.06
08/21/2020,11:27:38,0.072
08/21/2020,11:27:39,0.099
08/21/2020,11:27:40,0.083
08/21/2020,11:27:41,0.062
08/21/2020,11:27:42,0.107
08/21/2020,11:27:43,0.067
08/21/2020,11:27:44,0.068
08/21/2020,11:27:45,0.082
08/21/2020,11:27:46,0.067
08/21/2020,11:27:47,0.066
08/21/2020,11:27:48,0.053
08/21/2020,11:27:49,0.069
08/21/2020,11:27:50,0.06
08/21/2020,11:27:51,0.081
08/21/2020,11:27:52,0.069
08/21/2020,11:27:53,0.054
08/21/2020,11:27:54,0.082
08/21/2020,11:27:55,0.055
08/21/2020,11:27:56,0.075
08/21/2020,11:27:57,0.068
08/21/2020,11:27:58,0.072
08/21/2020,11:27:59,0.062
08/21/2020,11:28:00,0.064
08/21/2020,11:28:01,0.077
08/21/2020,11:28:02,0.058
08/21/2020,11:28:03,0.07
08/21/2020,11:28:04,0.058
08/21/2020,11:28:05,0.101
08/21/2020,11:28:06,0.084
08/21/2020,11:28:07,0.049
08/21/2020,11:28:08,0.07
08/21/2020,11:28:09,0.058
08/21/2020,11:28:10,0.072
08/21/2020,11:28:11,0.082
08/21/2020,11:28:12,0.054
08/21/2020,11:28:13,0.09
08/21/2020,11:28:14,0.055
08/21/2020,11:28:15,0.063
08/21/2020,11:28:16,0.057
08/21/2020,11:28:17,0.062
08/21/2020,11:28:18,0.044
08/21/2020,11:28:19,0.079
08/21/2020,11:28:20,0.053
08/21/2020,11:28:21,0.059
08/21/2020,11:28:22,0.054
08/21/2020,11:28:23,0.059
08/21/2020,11:28:24,0.056
08/21/2020,11:28:25,0.066
08/21/2020,11:28:26,0.06
08/21/2020,11:28:27,0.063
08/21/2020,11:28:28,0.065
08/21/2020,11:28:29,0.07
08/21/2020,11:28:30,0.073
08/21/2020,11:28:31,0.08
08/21/2020,11:28:32,0.071
08/21/2020,11:28:33,0.066
08/21/2020,11:28:34,0.09
08/21/2020,11:28:35,0.077
08/21/2020,11:28:36,0.06

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,08/21/2020
Start Time:,12:27:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.066
,Minimum:,0.038
,Time of Minimum:,12:28:29
,Date of Minimum:,08/21/2020
,Maximum:,0.098
,Time of Maximum:,12:28:02
,Date of Maximum:,08/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/21/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/21/2020,12:27:37,0.065
08/21/2020,12:27:38,0.054
08/21/2020,12:27:39,0.061
08/21/2020,12:27:40,0.088
08/21/2020,12:27:41,0.062
08/21/2020,12:27:42,0.073
08/21/2020,12:27:43,0.057
08/21/2020,12:27:44,0.066
08/21/2020,12:27:45,0.091
08/21/2020,12:27:46,0.093
08/21/2020,12:27:47,0.061
08/21/2020,12:27:48,0.064
08/21/2020,12:27:49,0.077
08/21/2020,12:27:50,0.068
08/21/2020,12:27:51,0.056
08/21/2020,12:27:52,0.086
08/21/2020,12:27:53,0.059
08/21/2020,12:27:54,0.058
08/21/2020,12:27:55,0.094
08/21/2020,12:27:56,0.061
08/21/2020,12:27:57,0.058
08/21/2020,12:27:58,0.061
08/21/2020,12:27:59,0.061
08/21/2020,12:28:00,0.056
08/21/2020,12:28:01,0.069
08/21/2020,12:28:02,0.098
08/21/2020,12:28:03,0.088
08/21/2020,12:28:04,0.081
08/21/2020,12:28:05,0.058
08/21/2020,12:28:06,0.066
08/21/2020,12:28:07,0.065
08/21/2020,12:28:08,0.09
08/21/2020,12:28:09,0.056
08/21/2020,12:28:10,0.06
08/21/2020,12:28:11,0.066
08/21/2020,12:28:12,0.064
08/21/2020,12:28:13,0.045
08/21/2020,12:28:14,0.048
08/21/2020,12:28:15,0.064
08/21/2020,12:28:16,0.06
08/21/2020,12:28:17,0.073
08/21/2020,12:28:18,0.094
08/21/2020,12:28:19,0.055
08/21/2020,12:28:20,0.069
08/21/2020,12:28:21,0.065
08/21/2020,12:28:22,0.053
08/21/2020,12:28:23,0.063
08/21/2020,12:28:24,0.074
08/21/2020,12:28:25,0.088
08/21/2020,12:28:26,0.068
08/21/2020,12:28:27,0.069
08/21/2020,12:28:28,0.06
08/21/2020,12:28:29,0.038
08/21/2020,12:28:30,0.063
08/21/2020,12:28:31,0.059
08/21/2020,12:28:32,0.061
08/21/2020,12:28:33,0.044
08/21/2020,12:28:34,0.049
08/21/2020,12:28:35,0.054
08/21/2020,12:28:36,0.066

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 3
Start Date:,08/21/2020
Start Time:,01:27:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.056
,Minimum:,0.034
,Time of Minimum:,01:28:14
,Date of Minimum:,08/21/2020
,Maximum:,0.082
,Time of Maximum:,01:28:13
,Date of Maximum:,08/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/21/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/21/2020,13:27:37,0.058
08/21/2020,13:27:38,0.051
08/21/2020,13:27:39,0.056
08/21/2020,13:27:40,0.058
08/21/2020,13:27:41,0.073
08/21/2020,13:27:42,0.057
08/21/2020,13:27:43,0.056
08/21/2020,13:27:44,0.06
08/21/2020,13:27:45,0.06
08/21/2020,13:27:46,0.043
08/21/2020,13:27:47,0.068
08/21/2020,13:27:48,0.054
08/21/2020,13:27:49,0.057
08/21/2020,13:27:50,0.055
08/21/2020,13:27:51,0.053
08/21/2020,13:27:52,0.049
08/21/2020,13:27:53,0.048
08/21/2020,13:27:54,0.045
08/21/2020,13:27:55,0.053
08/21/2020,13:27:56,0.045
08/21/2020,13:27:57,0.051
08/21/2020,13:27:58,0.057
08/21/2020,13:27:59,0.035
08/21/2020,13:28:00,0.047
08/21/2020,13:28:01,0.056
08/21/2020,13:28:02,0.051
08/21/2020,13:28:03,0.059
08/21/2020,13:28:04,0.061
08/21/2020,13:28:05,0.059
08/21/2020,13:28:06,0.049
08/21/2020,13:28:07,0.06
08/21/2020,13:28:08,0.047
08/21/2020,13:28:09,0.054
08/21/2020,13:28:10,0.054
08/21/2020,13:28:11,0.053
08/21/2020,13:28:12,0.053
08/21/2020,13:28:13,0.082
08/21/2020,13:28:14,0.034
08/21/2020,13:28:15,0.061
08/21/2020,13:28:16,0.057
08/21/2020,13:28:17,0.07
08/21/2020,13:28:18,0.043
08/21/2020,13:28:19,0.046
08/21/2020,13:28:20,0.054
08/21/2020,13:28:21,0.05
08/21/2020,13:28:22,0.064
08/21/2020,13:28:23,0.045
08/21/2020,13:28:24,0.075
08/21/2020,13:28:25,0.053
08/21/2020,13:28:26,0.076
08/21/2020,13:28:27,0.058
08/21/2020,13:28:28,0.058
08/21/2020,13:28:29,0.054
08/21/2020,13:28:30,0.059
08/21/2020,13:28:31,0.062
08/21/2020,13:28:32,0.052
08/21/2020,13:28:33,0.074
08/21/2020,13:28:34,0.059
08/21/2020,13:28:35,0.059
08/21/2020,13:28:36,0.078

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 4
Start Date:,08/21/2020
Start Time:,02:27:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.094
,Minimum:,0.074
,Time of Minimum:,02:28:20
,Date of Minimum:,08/21/2020
,Maximum:,0.131
,Time of Maximum:,02:27:48
,Date of Maximum:,08/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/21/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/21/2020,14:27:37,0.091
08/21/2020,14:27:38,0.091
08/21/2020,14:27:39,0.102
08/21/2020,14:27:40,0.087
08/21/2020,14:27:41,0.093
08/21/2020,14:27:42,0.102
08/21/2020,14:27:43,0.096
08/21/2020,14:27:44,0.091
08/21/2020,14:27:45,0.101
08/21/2020,14:27:46,0.085
08/21/2020,14:27:47,0.1
08/21/2020,14:27:48,0.131
08/21/2020,14:27:49,0.097
08/21/2020,14:27:50,0.105
08/21/2020,14:27:51,0.1
08/21/2020,14:27:52,0.119
08/21/2020,14:27:53,0.092
08/21/2020,14:27:54,0.092
08/21/2020,14:27:55,0.117
08/21/2020,14:27:56,0.093
08/21/2020,14:27:57,0.086
08/21/2020,14:27:58,0.089
08/21/2020,14:27:59,0.088
08/21/2020,14:28:00,0.095
08/21/2020,14:28:01,0.107
08/21/2020,14:28:02,0.109
08/21/2020,14:28:03,0.105
08/21/2020,14:28:04,0.107
08/21/2020,14:28:05,0.109
08/21/2020,14:28:06,0.09
08/21/2020,14:28:07,0.086
08/21/2020,14:28:08,0.108
08/21/2020,14:28:09,0.098
08/21/2020,14:28:10,0.094
08/21/2020,14:28:11,0.087
08/21/2020,14:28:12,0.091
08/21/2020,14:28:13,0.089
08/21/2020,14:28:14,0.083
08/21/2020,14:28:15,0.095
08/21/2020,14:28:16,0.097
08/21/2020,14:28:17,0.093
08/21/2020,14:28:18,0.077
08/21/2020,14:28:19,0.081
08/21/2020,14:28:20,0.074
08/21/2020,14:28:21,0.089
08/21/2020,14:28:22,0.085
08/21/2020,14:28:23,0.082
08/21/2020,14:28:24,0.085
08/21/2020,14:28:25,0.075
