TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,06/21/2022
Start Time:,11:32:40
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.049
,Minimum:,0.028
,Time of Minimum:,11:32:44
,Date of Minimum:,06/21/2022
,Maximum:,0.067
,Time of Maximum:,11:33:15
,Date of Maximum:,06/21/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/21/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/21/2022,11:32:41,0.03
06/21/2022,11:32:42,0.037
06/21/2022,11:32:43,0.055
06/21/2022,11:32:44,0.028
06/21/2022,11:32:45,0.036
06/21/2022,11:32:46,0.041
06/21/2022,11:32:47,0.042
06/21/2022,11:32:48,0.045
06/21/2022,11:32:49,0.043
06/21/2022,11:32:50,0.036
06/21/2022,11:32:51,0.039
06/21/2022,11:32:52,0.04
06/21/2022,11:32:53,0.047
06/21/2022,11:32:54,0.046
06/21/2022,11:32:55,0.049
06/21/2022,11:32:56,0.059
06/21/2022,11:32:57,0.053
06/21/2022,11:32:58,0.047
06/21/2022,11:32:59,0.045
06/21/2022,11:33:00,0.05
06/21/2022,11:33:01,0.043
06/21/2022,11:33:02,0.055
06/21/2022,11:33:03,0.049
06/21/2022,11:33:04,0.039
06/21/2022,11:33:05,0.05
06/21/2022,11:33:06,0.04
06/21/2022,11:33:07,0.053
06/21/2022,11:33:08,0.05
06/21/2022,11:33:09,0.05
06/21/2022,11:33:10,0.05
06/21/2022,11:33:11,0.056
06/21/2022,11:33:12,0.046
06/21/2022,11:33:13,0.042
06/21/2022,11:33:14,0.043
06/21/2022,11:33:15,0.067
06/21/2022,11:33:16,0.047
06/21/2022,11:33:17,0.049
06/21/2022,11:33:18,0.056
06/21/2022,11:33:19,0.053
06/21/2022,11:33:20,0.045
06/21/2022,11:33:21,0.063
