TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,01/26/2021
Start Time:,12:54:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.022
,Minimum:,0.004
,Time of Minimum:,12:54:45
,Date of Minimum:,01/26/2021
,Maximum:,0.041
,Time of Maximum:,12:54:48
,Date of Maximum:,01/26/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,01/26/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
01/26/2021,12:54:37,0.037
01/26/2021,12:54:38,0.024
01/26/2021,12:54:39,0.016
01/26/2021,12:54:40,0.018
01/26/2021,12:54:41,0.031
01/26/2021,12:54:42,0.038
01/26/2021,12:54:43,0.026
01/26/2021,12:54:44,0.021
01/26/2021,12:54:45,0.004
01/26/2021,12:54:46,0.038
01/26/2021,12:54:47,0.017
01/26/2021,12:54:48,0.041
01/26/2021,12:54:49,0.016
01/26/2021,12:54:50,0.016
01/26/2021,12:54:51,0.019
01/26/2021,12:54:52,0.027
01/26/2021,12:54:53,0.029
01/26/2021,12:54:54,0.037
01/26/2021,12:54:55,0.036
01/26/2021,12:54:56,0.031
01/26/2021,12:54:57,0.025
01/26/2021,12:54:58,0.031
01/26/2021,12:54:59,0.029
01/26/2021,12:55:00,0.034
01/26/2021,12:55:01,0.02
01/26/2021,12:55:02,0.018
01/26/2021,12:55:03,0.012
01/26/2021,12:55:04,0.016
01/26/2021,12:55:05,0.024
01/26/2021,12:55:06,0.014
01/26/2021,12:55:07,0.015
01/26/2021,12:55:08,0.023
01/26/2021,12:55:09,0.014
01/26/2021,12:55:10,0.017
01/26/2021,12:55:11,0.028
01/26/2021,12:55:12,0.015
01/26/2021,12:55:13,0.02
01/26/2021,12:55:14,0.022
01/26/2021,12:55:15,0.016
01/26/2021,12:55:16,0.023
01/26/2021,12:55:17,0.021
01/26/2021,12:55:18,0.016
01/26/2021,12:55:19,0.015
01/26/2021,12:55:20,0.027
01/26/2021,12:55:21,0.015
01/26/2021,12:55:22,0.025
01/26/2021,12:55:23,0.019
01/26/2021,12:55:24,0.023
01/26/2021,12:55:25,0.021
01/26/2021,12:55:26,0.024
01/26/2021,12:55:27,0.015
01/26/2021,12:55:28,0.021
01/26/2021,12:55:29,0.019
01/26/2021,12:55:30,0.023
01/26/2021,12:55:31,0.013
01/26/2021,12:55:32,0.024
01/26/2021,12:55:33,0.027
01/26/2021,12:55:34,0.018
01/26/2021,12:55:35,0.016
01/26/2021,12:55:36,0.02

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 2
Start Date:,01/26/2021
Start Time:,01:54:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.021
,Minimum:,0.009
,Time of Minimum:,01:55:06
,Date of Minimum:,01/26/2021
,Maximum:,0.031
,Time of Maximum:,01:54:43
,Date of Maximum:,01/26/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,01/26/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
01/26/2021,13:54:37,0.015
01/26/2021,13:54:38,0.017
01/26/2021,13:54:39,0.017
01/26/2021,13:54:40,0.014
01/26/2021,13:54:41,0.018
01/26/2021,13:54:42,0.014
