TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,07/17/2020
Start Time:,10:23:55
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.026
,Minimum:,0.015
,Time of Minimum:,10:24:00
,Date of Minimum:,07/17/2020
,Maximum:,0.048
,Time of Maximum:,10:24:47
,Date of Maximum:,07/17/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/17/2020
,Cal name:,USER1 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/17/2020,10:23:56,0.023
07/17/2020,10:23:57,0.021
07/17/2020,10:23:58,0.024
07/17/2020,10:23:59,0.02
07/17/2020,10:24:00,0.015
07/17/2020,10:24:01,0.028
07/17/2020,10:24:02,0.022
07/17/2020,10:24:03,0.026
07/17/2020,10:24:04,0.019
07/17/2020,10:24:05,0.023
07/17/2020,10:24:06,0.023
07/17/2020,10:24:07,0.024
07/17/2020,10:24:08,0.02
07/17/2020,10:24:09,0.024
07/17/2020,10:24:10,0.028
07/17/2020,10:24:11,0.02
07/17/2020,10:24:12,0.038
07/17/2020,10:24:13,0.043
07/17/2020,10:24:14,0.034
07/17/2020,10:24:15,0.027
07/17/2020,10:24:16,0.039
07/17/2020,10:24:17,0.029
07/17/2020,10:24:18,0.022
07/17/2020,10:24:19,0.025
07/17/2020,10:24:20,0.024
07/17/2020,10:24:21,0.027
07/17/2020,10:24:22,0.023
07/17/2020,10:24:23,0.022
07/17/2020,10:24:24,0.025
07/17/2020,10:24:25,0.02
07/17/2020,10:24:26,0.029
07/17/2020,10:24:27,0.026
07/17/2020,10:24:28,0.02
07/17/2020,10:24:29,0.027
07/17/2020,10:24:30,0.037
07/17/2020,10:24:31,0.022
07/17/2020,10:24:32,0.024
07/17/2020,10:24:33,0.028
07/17/2020,10:24:34,0.035
07/17/2020,10:24:35,0.021
07/17/2020,10:24:36,0.029
07/17/2020,10:24:37,0.034
07/17/2020,10:24:38,0.02
07/17/2020,10:24:39,0.021
07/17/2020,10:24:40,0.027
07/17/2020,10:24:41,0.027
