TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,10/19/2021
Start Time:,09:39:18
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.024
,Minimum:,0.013
,Time of Minimum:,09:39:58
,Date of Minimum:,10/19/2021
,Maximum:,0.056
,Time of Maximum:,09:40:13
,Date of Maximum:,10/19/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,10/19/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
10/19/2021,09:39:19,0.031
10/19/2021,09:39:20,0.017
10/19/2021,09:39:21,0.03
10/19/2021,09:39:22,0.026
10/19/2021,09:39:23,0.022
10/19/2021,09:39:24,0.023
10/19/2021,09:39:25,0.033
10/19/2021,09:39:26,0.042
10/19/2021,09:39:27,0.026
10/19/2021,09:39:28,0.02
10/19/2021,09:39:29,0.026
10/19/2021,09:39:30,0.025
10/19/2021,09:39:31,0.022
10/19/2021,09:39:32,0.022
10/19/2021,09:39:33,0.034
10/19/2021,09:39:34,0.037
10/19/2021,09:39:35,0.024
10/19/2021,09:39:36,0.042
10/19/2021,09:39:37,0.021
10/19/2021,09:39:38,0.025
10/19/2021,09:39:39,0.021
10/19/2021,09:39:40,0.02
10/19/2021,09:39:41,0.041
10/19/2021,09:39:42,0.019
10/19/2021,09:39:43,0.024
10/19/2021,09:39:44,0.021
10/19/2021,09:39:45,0.03
10/19/2021,09:39:46,0.019
10/19/2021,09:39:47,0.018
10/19/2021,09:39:48,0.018
10/19/2021,09:39:49,0.025
10/19/2021,09:39:50,0.015
10/19/2021,09:39:51,0.029
10/19/2021,09:39:52,0.028
10/19/2021,09:39:53,0.023
10/19/2021,09:39:54,0.013
10/19/2021,09:39:55,0.016
10/19/2021,09:39:56,0.016
