TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,11/12/2021
Start Time:,10:36:29
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.021
,Minimum:,0
,Time of Minimum:,10:36:35
,Date of Minimum:,11/12/2021
,Maximum:,0.053
,Time of Maximum:,10:37:19
,Date of Maximum:,11/12/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/12/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/12/2021,10:36:30,0.021
11/12/2021,10:36:31,0.026
11/12/2021,10:36:32,0.025
11/12/2021,10:36:33,0.011
11/12/2021,10:36:34,0.02
11/12/2021,10:36:35,0
11/12/2021,10:36:36,0.018
11/12/2021,10:36:37,0.018
11/12/2021,10:36:38,0.005
11/12/2021,10:36:39,0.022
11/12/2021,10:36:40,0.015
11/12/2021,10:36:41,0.01
11/12/2021,10:36:42,0.035
11/12/2021,10:36:43,0.027
11/12/2021,10:36:44,0.021
11/12/2021,10:36:45,0.014
11/12/2021,10:36:46,0.014
11/12/2021,10:36:47,0.019
11/12/2021,10:36:48,0.018
11/12/2021,10:36:49,0.013
11/12/2021,10:36:50,0.019
11/12/2021,10:36:51,0.015
11/12/2021,10:36:52,0.019
11/12/2021,10:36:53,0.018
11/12/2021,10:36:54,0.01
11/12/2021,10:36:55,0.011
11/12/2021,10:36:56,0.016
11/12/2021,10:36:57,0.013
11/12/2021,10:36:58,0.014
11/12/2021,10:36:59,0.011
11/12/2021,10:37:00,0.01
11/12/2021,10:37:01,0.015
11/12/2021,10:37:02,0.01
11/12/2021,10:37:03,0.026
11/12/2021,10:37:04,0.051
11/12/2021,10:37:05,0.01
11/12/2021,10:37:06,0.019
11/12/2021,10:37:07,0.021
11/12/2021,10:37:08,0.019
11/12/2021,10:37:09,0.023
11/12/2021,10:37:10,0.022
11/12/2021,10:37:11,0.028
11/12/2021,10:37:12,0.017
11/12/2021,10:37:13,0.028
11/12/2021,10:37:14,0.019
11/12/2021,10:37:15,0.031
11/12/2021,10:37:16,0.034
11/12/2021,10:37:17,0.026
11/12/2021,10:37:18,0.025
11/12/2021,10:37:19,0.053
11/12/2021,10:37:20,0.028
11/12/2021,10:37:21,0.02
11/12/2021,10:37:22,0.023
11/12/2021,10:37:23,0.023
11/12/2021,10:37:24,0.026
11/12/2021,10:37:25,0.019
11/12/2021,10:37:26,0.019
11/12/2021,10:37:27,0.046
11/12/2021,10:37:28,0.018
11/12/2021,10:37:29,0.027

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,11/12/2021
Start Time:,11:36:30
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.025
,Minimum:,0.009
,Time of Minimum:,11:36:59
,Date of Minimum:,11/12/2021
,Maximum:,0.051
,Time of Maximum:,11:36:33
,Date of Maximum:,11/12/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/12/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/12/2021,11:36:31,0.016
11/12/2021,11:36:32,0.023
11/12/2021,11:36:33,0.051
11/12/2021,11:36:34,0.027
11/12/2021,11:36:35,0.035
11/12/2021,11:36:36,0.032
11/12/2021,11:36:37,0.041
11/12/2021,11:36:38,0.026
11/12/2021,11:36:39,0.025
11/12/2021,11:36:40,0.014
11/12/2021,11:36:41,0.026
11/12/2021,11:36:42,0.012
11/12/2021,11:36:43,0.013
11/12/2021,11:36:44,0.027
11/12/2021,11:36:45,0.017
11/12/2021,11:36:46,0.021
11/12/2021,11:36:47,0.029
11/12/2021,11:36:48,0.026
11/12/2021,11:36:49,0.034
11/12/2021,11:36:50,0.029
11/12/2021,11:36:51,0.026
11/12/2021,11:36:52,0.027
11/12/2021,11:36:53,0.029
11/12/2021,11:36:54,0.029
11/12/2021,11:36:55,0.04
11/12/2021,11:36:56,0.026
11/12/2021,11:36:57,0.031
11/12/2021,11:36:58,0.018
11/12/2021,11:36:59,0.009
11/12/2021,11:37:00,0.013
11/12/2021,11:37:01,0.023
11/12/2021,11:37:02,0.015
11/12/2021,11:37:03,0.025
11/12/2021,11:37:04,0.026
11/12/2021,11:37:05,0.026
11/12/2021,11:37:06,0.027
11/12/2021,11:37:07,0.04
11/12/2021,11:37:08,0.046
11/12/2021,11:37:09,0.022
11/12/2021,11:37:10,0.019
11/12/2021,11:37:11,0.02
11/12/2021,11:37:12,0.014
11/12/2021,11:37:13,0.011
11/12/2021,11:37:14,0.013
11/12/2021,11:37:15,0.016
11/12/2021,11:37:16,0.016
11/12/2021,11:37:17,0.018
11/12/2021,11:37:18,0.019
11/12/2021,11:37:19,0.025
11/12/2021,11:37:20,0.025
11/12/2021,11:37:21,0.031
11/12/2021,11:37:22,0.043
11/12/2021,11:37:23,0.031
11/12/2021,11:37:24,0.034
11/12/2021,11:37:25,0.028
11/12/2021,11:37:26,0.019
11/12/2021,11:37:27,0.023
11/12/2021,11:37:28,0.021
11/12/2021,11:37:29,0.015
11/12/2021,11:37:30,0.018

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 3
Start Date:,11/12/2021
Start Time:,12:36:30
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.029
,Minimum:,0.014
,Time of Minimum:,12:36:37
,Date of Minimum:,11/12/2021
,Maximum:,0.06
,Time of Maximum:,12:36:56
,Date of Maximum:,11/12/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/12/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/12/2021,12:36:31,0.021
11/12/2021,12:36:32,0.026
11/12/2021,12:36:33,0.023
11/12/2021,12:36:34,0.027
11/12/2021,12:36:35,0.018
11/12/2021,12:36:36,0.024
11/12/2021,12:36:37,0.014
11/12/2021,12:36:38,0.022
11/12/2021,12:36:39,0.021
11/12/2021,12:36:40,0.023
11/12/2021,12:36:41,0.022
11/12/2021,12:36:42,0.026
11/12/2021,12:36:43,0.028
11/12/2021,12:36:44,0.023
11/12/2021,12:36:45,0.029
11/12/2021,12:36:46,0.037
11/12/2021,12:36:47,0.03
11/12/2021,12:36:48,0.038
11/12/2021,12:36:49,0.031
11/12/2021,12:36:50,0.034
11/12/2021,12:36:51,0.035
11/12/2021,12:36:52,0.032
11/12/2021,12:36:53,0.032
11/12/2021,12:36:54,0.036
11/12/2021,12:36:55,0.03
11/12/2021,12:36:56,0.06
11/12/2021,12:36:57,0.034
11/12/2021,12:36:58,0.031
11/12/2021,12:36:59,0.03
11/12/2021,12:37:00,0.023
11/12/2021,12:37:01,0.054
11/12/2021,12:37:02,0.039
11/12/2021,12:37:03,0.022
11/12/2021,12:37:04,0.024
11/12/2021,12:37:05,0.029
11/12/2021,12:37:06,0.025
11/12/2021,12:37:07,0.02
11/12/2021,12:37:08,0.017
11/12/2021,12:37:09,0.018
11/12/2021,12:37:10,0.024
11/12/2021,12:37:11,0.018
11/12/2021,12:37:12,0.029
11/12/2021,12:37:13,0.026
11/12/2021,12:37:14,0.04
11/12/2021,12:37:15,0.031
11/12/2021,12:37:16,0.033
