TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,10/09/2020
Start Time:,07:24:44
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.024
,Minimum:,0.016
,Time of Minimum:,07:24:55
,Date of Minimum:,10/09/2020
,Maximum:,0.041
,Time of Maximum:,07:25:43
,Date of Maximum:,10/09/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,10/09/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
10/09/2020,07:24:45,0.031
10/09/2020,07:24:46,0.018
10/09/2020,07:24:47,0.022
10/09/2020,07:24:48,0.023
10/09/2020,07:24:49,0.038
10/09/2020,07:24:50,0.021
10/09/2020,07:24:51,0.019
10/09/2020,07:24:52,0.03
10/09/2020,07:24:53,0.02
10/09/2020,07:24:54,0.037
10/09/2020,07:24:55,0.016
10/09/2020,07:24:56,0.038
10/09/2020,07:24:57,0.034
10/09/2020,07:24:58,0.024
10/09/2020,07:24:59,0.025
10/09/2020,07:25:00,0.026
10/09/2020,07:25:01,0.025
10/09/2020,07:25:02,0.027
10/09/2020,07:25:03,0.02
10/09/2020,07:25:04,0.026
10/09/2020,07:25:05,0.02
10/09/2020,07:25:06,0.02
10/09/2020,07:25:07,0.022
10/09/2020,07:25:08,0.026
10/09/2020,07:25:09,0.026
10/09/2020,07:25:10,0.024
10/09/2020,07:25:11,0.025
10/09/2020,07:25:12,0.036
10/09/2020,07:25:13,0.022
10/09/2020,07:25:14,0.017
10/09/2020,07:25:15,0.029
10/09/2020,07:25:16,0.02
10/09/2020,07:25:17,0.024
10/09/2020,07:25:18,0.019
10/09/2020,07:25:19,0.029
10/09/2020,07:25:20,0.021
10/09/2020,07:25:21,0.025
10/09/2020,07:25:22,0.017
