TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,02/05/2021
Start Time:,11:34:28
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.078
,Minimum:,0.051
,Time of Minimum:,11:34:47
,Date of Minimum:,02/05/2021
,Maximum:,0.115
,Time of Maximum:,11:34:31
,Date of Maximum:,02/05/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/05/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/05/2021,11:34:29,0.076
02/05/2021,11:34:30,0.084
02/05/2021,11:34:31,0.115
02/05/2021,11:34:32,0.102
02/05/2021,11:34:33,0.074
02/05/2021,11:34:34,0.059
02/05/2021,11:34:35,0.09
02/05/2021,11:34:36,0.087
02/05/2021,11:34:37,0.071
02/05/2021,11:34:38,0.068
02/05/2021,11:34:39,0.093
02/05/2021,11:34:40,0.075
02/05/2021,11:34:41,0.08
02/05/2021,11:34:42,0.074
02/05/2021,11:34:43,0.076
02/05/2021,11:34:44,0.089
02/05/2021,11:34:45,0.07
02/05/2021,11:34:46,0.08
02/05/2021,11:34:47,0.051
02/05/2021,11:34:48,0.06
02/05/2021,11:34:49,0.061
02/05/2021,11:34:50,0.064
02/05/2021,11:34:51,0.076
02/05/2021,11:34:52,0.061
02/05/2021,11:34:53,0.08
02/05/2021,11:34:54,0.088
02/05/2021,11:34:55,0.076
02/05/2021,11:34:56,0.088
02/05/2021,11:34:57,0.073
02/05/2021,11:34:58,0.071
02/05/2021,11:34:59,0.08
02/05/2021,11:35:00,0.091
02/05/2021,11:35:01,0.099
02/05/2021,11:35:02,0.082
02/05/2021,11:35:03,0.081
02/05/2021,11:35:04,0.075
02/05/2021,11:35:05,0.09
02/05/2021,11:35:06,0.079
02/05/2021,11:35:07,0.072
02/05/2021,11:35:08,0.09
02/05/2021,11:35:09,0.104
02/05/2021,11:35:10,0.095
02/05/2021,11:35:11,0.063
02/05/2021,11:35:12,0.075
02/05/2021,11:35:13,0.08
02/05/2021,11:35:14,0.075
02/05/2021,11:35:15,0.062
02/05/2021,11:35:16,0.09
02/05/2021,11:35:17,0.066
02/05/2021,11:35:18,0.067
02/05/2021,11:35:19,0.063
02/05/2021,11:35:20,0.066
02/05/2021,11:35:21,0.071
02/05/2021,11:35:22,0.094
