TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,08/13/2021
Start Time:,11:00:29
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.1
,Minimum:,0.078
,Time of Minimum:,11:00:36
,Date of Minimum:,08/13/2021
,Maximum:,0.128
,Time of Maximum:,11:00:41
,Date of Maximum:,08/13/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/13/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/13/2021,11:00:30,0.097
08/13/2021,11:00:31,0.096
08/13/2021,11:00:32,0.103
08/13/2021,11:00:33,0.09
08/13/2021,11:00:34,0.115
08/13/2021,11:00:35,0.105
08/13/2021,11:00:36,0.078
08/13/2021,11:00:37,0.102
08/13/2021,11:00:38,0.095
08/13/2021,11:00:39,0.122
08/13/2021,11:00:40,0.087
08/13/2021,11:00:41,0.128
08/13/2021,11:00:42,0.093
08/13/2021,11:00:43,0.081
08/13/2021,11:00:44,0.093
08/13/2021,11:00:45,0.083
08/13/2021,11:00:46,0.089
08/13/2021,11:00:47,0.094
08/13/2021,11:00:48,0.113
08/13/2021,11:00:49,0.104
08/13/2021,11:00:50,0.083
08/13/2021,11:00:51,0.094
08/13/2021,11:00:52,0.082
08/13/2021,11:00:53,0.108
08/13/2021,11:00:54,0.102
08/13/2021,11:00:55,0.096
08/13/2021,11:00:56,0.096
08/13/2021,11:00:57,0.12
08/13/2021,11:00:58,0.121
08/13/2021,11:00:59,0.09
08/13/2021,11:01:00,0.088
08/13/2021,11:01:01,0.1
08/13/2021,11:01:02,0.092
08/13/2021,11:01:03,0.079
08/13/2021,11:01:04,0.103
08/13/2021,11:01:05,0.102
08/13/2021,11:01:06,0.097
08/13/2021,11:01:07,0.111
08/13/2021,11:01:08,0.107
08/13/2021,11:01:09,0.123
08/13/2021,11:01:10,0.1
08/13/2021,11:01:11,0.118
08/13/2021,11:01:12,0.098
08/13/2021,11:01:13,0.092
08/13/2021,11:01:14,0.096
08/13/2021,11:01:15,0.095
08/13/2021,11:01:16,0.106
08/13/2021,11:01:17,0.084
08/13/2021,11:01:18,0.097
08/13/2021,11:01:19,0.099
08/13/2021,11:01:20,0.086
08/13/2021,11:01:21,0.117
08/13/2021,11:01:22,0.106
08/13/2021,11:01:23,0.079
08/13/2021,11:01:24,0.116
08/13/2021,11:01:25,0.103
08/13/2021,11:01:26,0.113
08/13/2021,11:01:27,0.099
08/13/2021,11:01:28,0.105
08/13/2021,11:01:29,0.123

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 2
Start Date:,08/13/2021
Start Time:,12:00:30
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.109
,Minimum:,0.077
,Time of Minimum:,12:01:05
,Date of Minimum:,08/13/2021
,Maximum:,0.165
,Time of Maximum:,12:01:15
,Date of Maximum:,08/13/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/13/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/13/2021,12:00:31,0.115
08/13/2021,12:00:32,0.114
08/13/2021,12:00:33,0.116
08/13/2021,12:00:34,0.107
08/13/2021,12:00:35,0.101
08/13/2021,12:00:36,0.096
08/13/2021,12:00:37,0.11
08/13/2021,12:00:38,0.095
08/13/2021,12:00:39,0.109
08/13/2021,12:00:40,0.098
08/13/2021,12:00:41,0.112
08/13/2021,12:00:42,0.109
08/13/2021,12:00:43,0.11
08/13/2021,12:00:44,0.103
08/13/2021,12:00:45,0.113
08/13/2021,12:00:46,0.142
08/13/2021,12:00:47,0.147
08/13/2021,12:00:48,0.121
08/13/2021,12:00:49,0.114
08/13/2021,12:00:50,0.127
08/13/2021,12:00:51,0.135
08/13/2021,12:00:52,0.116
08/13/2021,12:00:53,0.102
08/13/2021,12:00:54,0.117
08/13/2021,12:00:55,0.086
08/13/2021,12:00:56,0.086
08/13/2021,12:00:57,0.111
08/13/2021,12:00:58,0.102
08/13/2021,12:00:59,0.103
08/13/2021,12:01:00,0.094
08/13/2021,12:01:01,0.097
08/13/2021,12:01:02,0.082
08/13/2021,12:01:03,0.101
08/13/2021,12:01:04,0.111
08/13/2021,12:01:05,0.077
08/13/2021,12:01:06,0.104
08/13/2021,12:01:07,0.11
08/13/2021,12:01:08,0.113
08/13/2021,12:01:09,0.12
08/13/2021,12:01:10,0.1
08/13/2021,12:01:11,0.113
08/13/2021,12:01:12,0.135
08/13/2021,12:01:13,0.13
08/13/2021,12:01:14,0.13
08/13/2021,12:01:15,0.165
08/13/2021,12:01:16,0.092
08/13/2021,12:01:17,0.092
08/13/2021,12:01:18,0.128
08/13/2021,12:01:19,0.123
08/13/2021,12:01:20,0.101
08/13/2021,12:01:21,0.095
08/13/2021,12:01:22,0.097
08/13/2021,12:01:23,0.087
08/13/2021,12:01:24,0.121
08/13/2021,12:01:25,0.112
08/13/2021,12:01:26,0.093
08/13/2021,12:01:27,0.082
08/13/2021,12:01:28,0.092
08/13/2021,12:01:29,0.096
08/13/2021,12:01:30,0.104

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 3
Start Date:,08/13/2021
Start Time:,01:00:30
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.112
,Minimum:,0.089
,Time of Minimum:,01:01:13
,Date of Minimum:,08/13/2021
,Maximum:,0.154
,Time of Maximum:,01:01:23
,Date of Maximum:,08/13/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/13/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/13/2021,13:00:31,0.107
08/13/2021,13:00:32,0.13
08/13/2021,13:00:33,0.103
08/13/2021,13:00:34,0.099
08/13/2021,13:00:35,0.094
08/13/2021,13:00:36,0.124
08/13/2021,13:00:37,0.117
08/13/2021,13:00:38,0.095
08/13/2021,13:00:39,0.093
08/13/2021,13:00:40,0.116
08/13/2021,13:00:41,0.115
08/13/2021,13:00:42,0.102
08/13/2021,13:00:43,0.1
08/13/2021,13:00:44,0.097
08/13/2021,13:00:45,0.099
08/13/2021,13:00:46,0.113
08/13/2021,13:00:47,0.091
08/13/2021,13:00:48,0.112
08/13/2021,13:00:49,0.118
08/13/2021,13:00:50,0.114
08/13/2021,13:00:51,0.133
08/13/2021,13:00:52,0.116
08/13/2021,13:00:53,0.106
08/13/2021,13:00:54,0.117
08/13/2021,13:00:55,0.105
08/13/2021,13:00:56,0.143
08/13/2021,13:00:57,0.114
08/13/2021,13:00:58,0.137
08/13/2021,13:00:59,0.112
08/13/2021,13:01:00,0.116
08/13/2021,13:01:01,0.112
08/13/2021,13:01:02,0.098
08/13/2021,13:01:03,0.113
08/13/2021,13:01:04,0.115
08/13/2021,13:01:05,0.11
08/13/2021,13:01:06,0.108
08/13/2021,13:01:07,0.107
08/13/2021,13:01:08,0.097
08/13/2021,13:01:09,0.124
08/13/2021,13:01:10,0.104
08/13/2021,13:01:11,0.119
08/13/2021,13:01:12,0.089
08/13/2021,13:01:13,0.089
08/13/2021,13:01:14,0.129
08/13/2021,13:01:15,0.09
08/13/2021,13:01:16,0.129
08/13/2021,13:01:17,0.112
08/13/2021,13:01:18,0.112
08/13/2021,13:01:19,0.107
08/13/2021,13:01:20,0.129
08/13/2021,13:01:21,0.126
08/13/2021,13:01:22,0.126
08/13/2021,13:01:23,0.154
08/13/2021,13:01:24,0.151
08/13/2021,13:01:25,0.102
08/13/2021,13:01:26,0.095
08/13/2021,13:01:27,0.114
08/13/2021,13:01:28,0.122
08/13/2021,13:01:29,0.105
08/13/2021,13:01:30,0.097

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 4
Start Date:,08/13/2021
Start Time:,02:00:30
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.139
,Minimum:,0.095
,Time of Minimum:,02:01:14
,Date of Minimum:,08/13/2021
,Maximum:,0.188
,Time of Maximum:,02:00:41
,Date of Maximum:,08/13/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/13/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/13/2021,14:00:31,0.135
08/13/2021,14:00:32,0.153
08/13/2021,14:00:33,0.13
08/13/2021,14:00:34,0.112
08/13/2021,14:00:35,0.138
08/13/2021,14:00:36,0.137
08/13/2021,14:00:37,0.116
08/13/2021,14:00:38,0.134
08/13/2021,14:00:39,0.129
08/13/2021,14:00:40,0.149
08/13/2021,14:00:41,0.188
08/13/2021,14:00:42,0.131
08/13/2021,14:00:43,0.117
08/13/2021,14:00:44,0.114
08/13/2021,14:00:45,0.148
