TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,05/31/2022
Start Time:,12:17:26
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.057
,Minimum:,0.04
,Time of Minimum:,12:18:11
,Date of Minimum:,05/31/2022
,Maximum:,0.084
,Time of Maximum:,12:17:31
,Date of Maximum:,05/31/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/31/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/31/2022,12:17:27,0.056
05/31/2022,12:17:28,0.049
05/31/2022,12:17:29,0.063
05/31/2022,12:17:30,0.07
05/31/2022,12:17:31,0.084
05/31/2022,12:17:32,0.05
05/31/2022,12:17:33,0.067
05/31/2022,12:17:34,0.053
05/31/2022,12:17:35,0.051
05/31/2022,12:17:36,0.05
05/31/2022,12:17:37,0.052
05/31/2022,12:17:38,0.055
05/31/2022,12:17:39,0.053
05/31/2022,12:17:40,0.075
05/31/2022,12:17:41,0.056
05/31/2022,12:17:42,0.064
05/31/2022,12:17:43,0.065
05/31/2022,12:17:44,0.055
05/31/2022,12:17:45,0.053
05/31/2022,12:17:46,0.057
05/31/2022,12:17:47,0.056
05/31/2022,12:17:48,0.063
05/31/2022,12:17:49,0.05
05/31/2022,12:17:50,0.052
05/31/2022,12:17:51,0.06
05/31/2022,12:17:52,0.053
05/31/2022,12:17:53,0.062
05/31/2022,12:17:54,0.059
05/31/2022,12:17:55,0.054
05/31/2022,12:17:56,0.067
05/31/2022,12:17:57,0.071
05/31/2022,12:17:58,0.052
05/31/2022,12:17:59,0.048
05/31/2022,12:18:00,0.058
05/31/2022,12:18:01,0.065
05/31/2022,12:18:02,0.061
05/31/2022,12:18:03,0.063
05/31/2022,12:18:04,0.049
05/31/2022,12:18:05,0.068
05/31/2022,12:18:06,0.056
05/31/2022,12:18:07,0.054
05/31/2022,12:18:08,0.056
05/31/2022,12:18:09,0.051
05/31/2022,12:18:10,0.043
05/31/2022,12:18:11,0.04
05/31/2022,12:18:12,0.053
05/31/2022,12:18:13,0.052
05/31/2022,12:18:14,0.048
05/31/2022,12:18:15,0.053
05/31/2022,12:18:16,0.052
05/31/2022,12:18:17,0.06
05/31/2022,12:18:18,0.045
05/31/2022,12:18:19,0.042
05/31/2022,12:18:20,0.057
05/31/2022,12:18:21,0.053
05/31/2022,12:18:22,0.049
05/31/2022,12:18:23,0.059
05/31/2022,12:18:24,0.065
05/31/2022,12:18:25,0.061
05/31/2022,12:18:26,0.049

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,05/31/2022
Start Time:,01:17:27
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.058
,Minimum:,0.041
,Time of Minimum:,01:18:15
,Date of Minimum:,05/31/2022
,Maximum:,0.076
,Time of Maximum:,01:17:43
,Date of Maximum:,05/31/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/31/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/31/2022,13:17:28,0.053
05/31/2022,13:17:29,0.055
05/31/2022,13:17:30,0.045
05/31/2022,13:17:31,0.064
05/31/2022,13:17:32,0.073
05/31/2022,13:17:33,0.06
05/31/2022,13:17:34,0.063
05/31/2022,13:17:35,0.054
05/31/2022,13:17:36,0.07
05/31/2022,13:17:37,0.063
05/31/2022,13:17:38,0.055
