TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,11/03/2020
Start Time:,11:15:48
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.094
,Minimum:,0.073
,Time of Minimum:,11:16:43
,Date of Minimum:,11/03/2020
,Maximum:,0.124
,Time of Maximum:,11:16:35
,Date of Maximum:,11/03/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/03/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/03/2020,11:15:49,0.108
11/03/2020,11:15:50,0.092
11/03/2020,11:15:51,0.091
11/03/2020,11:15:52,0.083
11/03/2020,11:15:53,0.097
11/03/2020,11:15:54,0.105
11/03/2020,11:15:55,0.095
11/03/2020,11:15:56,0.09
11/03/2020,11:15:57,0.101
11/03/2020,11:15:58,0.102
11/03/2020,11:15:59,0.098
11/03/2020,11:16:00,0.095
11/03/2020,11:16:01,0.101
11/03/2020,11:16:02,0.09
11/03/2020,11:16:03,0.106
11/03/2020,11:16:04,0.086
11/03/2020,11:16:05,0.096
11/03/2020,11:16:06,0.097
11/03/2020,11:16:07,0.102
11/03/2020,11:16:08,0.092
11/03/2020,11:16:09,0.099
11/03/2020,11:16:10,0.098
11/03/2020,11:16:11,0.099
11/03/2020,11:16:12,0.094
11/03/2020,11:16:13,0.095
11/03/2020,11:16:14,0.094
11/03/2020,11:16:15,0.092
11/03/2020,11:16:16,0.093
11/03/2020,11:16:17,0.107
11/03/2020,11:16:18,0.103
11/03/2020,11:16:19,0.086
11/03/2020,11:16:20,0.081
11/03/2020,11:16:21,0.082
11/03/2020,11:16:22,0.11
11/03/2020,11:16:23,0.097
11/03/2020,11:16:24,0.093
11/03/2020,11:16:25,0.093
11/03/2020,11:16:26,0.092
11/03/2020,11:16:27,0.087
11/03/2020,11:16:28,0.085
11/03/2020,11:16:29,0.098
11/03/2020,11:16:30,0.081
11/03/2020,11:16:31,0.086
11/03/2020,11:16:32,0.087
11/03/2020,11:16:33,0.1
11/03/2020,11:16:34,0.101
11/03/2020,11:16:35,0.124
11/03/2020,11:16:36,0.088
11/03/2020,11:16:37,0.082
11/03/2020,11:16:38,0.092
11/03/2020,11:16:39,0.093
11/03/2020,11:16:40,0.086
11/03/2020,11:16:41,0.083
11/03/2020,11:16:42,0.099
11/03/2020,11:16:43,0.073
11/03/2020,11:16:44,0.094
11/03/2020,11:16:45,0.091
11/03/2020,11:16:46,0.086
11/03/2020,11:16:47,0.093
11/03/2020,11:16:48,0.08

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 2
Start Date:,11/03/2020
Start Time:,12:15:48
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.1
,Minimum:,0.085
,Time of Minimum:,12:16:40
,Date of Minimum:,11/03/2020
,Maximum:,0.122
,Time of Maximum:,12:16:12
,Date of Maximum:,11/03/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/03/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/03/2020,12:15:49,0.098
11/03/2020,12:15:50,0.107
11/03/2020,12:15:51,0.097
11/03/2020,12:15:52,0.088
11/03/2020,12:15:53,0.096
11/03/2020,12:15:54,0.102
11/03/2020,12:15:55,0.095
11/03/2020,12:15:56,0.088
11/03/2020,12:15:57,0.093
11/03/2020,12:15:58,0.1
11/03/2020,12:15:59,0.091
11/03/2020,12:16:00,0.105
11/03/2020,12:16:01,0.101
11/03/2020,12:16:02,0.093
