TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705005
Test Name:,Test 1
Start Date:,06/29/2021
Start Time:,10:46:24
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.059
,Minimum:,0.046
,Time of Minimum:,10:46:43
,Date of Minimum:,06/29/2021
,Maximum:,0.077
,Time of Maximum:,10:47:02
,Date of Maximum:,06/29/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/29/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/29/2021,10:46:25,0.048
06/29/2021,10:46:26,0.055
06/29/2021,10:46:27,0.047
06/29/2021,10:46:28,0.05
06/29/2021,10:46:29,0.055
06/29/2021,10:46:30,0.054
06/29/2021,10:46:31,0.073
06/29/2021,10:46:32,0.057
06/29/2021,10:46:33,0.048
06/29/2021,10:46:34,0.066
06/29/2021,10:46:35,0.07
06/29/2021,10:46:36,0.055
06/29/2021,10:46:37,0.052
06/29/2021,10:46:38,0.055
06/29/2021,10:46:39,0.053
06/29/2021,10:46:40,0.055
06/29/2021,10:46:41,0.055
06/29/2021,10:46:42,0.056
06/29/2021,10:46:43,0.046
06/29/2021,10:46:44,0.06
06/29/2021,10:46:45,0.056
06/29/2021,10:46:46,0.069
06/29/2021,10:46:47,0.059
06/29/2021,10:46:48,0.067
06/29/2021,10:46:49,0.067
06/29/2021,10:46:50,0.052
06/29/2021,10:46:51,0.059
06/29/2021,10:46:52,0.066
06/29/2021,10:46:53,0.062
06/29/2021,10:46:54,0.076
06/29/2021,10:46:55,0.058
06/29/2021,10:46:56,0.05
06/29/2021,10:46:57,0.068
06/29/2021,10:46:58,0.053
06/29/2021,10:46:59,0.057
06/29/2021,10:47:00,0.062
06/29/2021,10:47:01,0.073
06/29/2021,10:47:02,0.077
06/29/2021,10:47:03,0.054
06/29/2021,10:47:04,0.053
06/29/2021,10:47:05,0.055
06/29/2021,10:47:06,0.056
06/29/2021,10:47:07,0.049
06/29/2021,10:47:08,0.065
06/29/2021,10:47:09,0.065
06/29/2021,10:47:10,0.07
06/29/2021,10:47:11,0.055
06/29/2021,10:47:12,0.051
06/29/2021,10:47:13,0.071
06/29/2021,10:47:14,0.05
06/29/2021,10:47:15,0.063
06/29/2021,10:47:16,0.058
06/29/2021,10:47:17,0.054
06/29/2021,10:47:18,0.065
06/29/2021,10:47:19,0.063
06/29/2021,10:47:20,0.072
06/29/2021,10:47:21,0.069
06/29/2021,10:47:22,0.061
06/29/2021,10:47:23,0.055
06/29/2021,10:47:24,0.05

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705005
Test Name:,Test 2
Start Date:,06/29/2021
Start Time:,11:46:25
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.054
,Minimum:,0.037
,Time of Minimum:,11:46:37
,Date of Minimum:,06/29/2021
,Maximum:,0.088
,Time of Maximum:,11:46:54
,Date of Maximum:,06/29/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,06/29/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
06/29/2021,11:46:26,0.057
06/29/2021,11:46:27,0.056
06/29/2021,11:46:28,0.043
06/29/2021,11:46:29,0.047
06/29/2021,11:46:30,0.047
06/29/2021,11:46:31,0.068
06/29/2021,11:46:32,0.041
06/29/2021,11:46:33,0.042
06/29/2021,11:46:34,0.048
06/29/2021,11:46:35,0.052
06/29/2021,11:46:36,0.048
06/29/2021,11:46:37,0.037
06/29/2021,11:46:38,0.06
06/29/2021,11:46:39,0.051
