TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,07/24/2020
Start Time:,10:06:11
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.07
,Minimum:,0.049
,Time of Minimum:,10:06:36
,Date of Minimum:,07/24/2020
,Maximum:,0.117
,Time of Maximum:,10:06:39
,Date of Maximum:,07/24/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/24/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/24/2020,10:06:12,0.055
07/24/2020,10:06:13,0.068
07/24/2020,10:06:14,0.064
07/24/2020,10:06:15,0.07
07/24/2020,10:06:16,0.077
07/24/2020,10:06:17,0.081
07/24/2020,10:06:18,0.056
07/24/2020,10:06:19,0.092
07/24/2020,10:06:20,0.084
07/24/2020,10:06:21,0.076
07/24/2020,10:06:22,0.058
07/24/2020,10:06:23,0.069
07/24/2020,10:06:24,0.076
07/24/2020,10:06:25,0.078
07/24/2020,10:06:26,0.098
07/24/2020,10:06:27,0.065
07/24/2020,10:06:28,0.056
07/24/2020,10:06:29,0.088
07/24/2020,10:06:30,0.077
07/24/2020,10:06:31,0.064
07/24/2020,10:06:32,0.069
07/24/2020,10:06:33,0.073
07/24/2020,10:06:34,0.069
07/24/2020,10:06:35,0.074
07/24/2020,10:06:36,0.049
07/24/2020,10:06:37,0.064
07/24/2020,10:06:38,0.093
07/24/2020,10:06:39,0.117
07/24/2020,10:06:40,0.064
07/24/2020,10:06:41,0.052
07/24/2020,10:06:42,0.054
07/24/2020,10:06:43,0.07
07/24/2020,10:06:44,0.071
07/24/2020,10:06:45,0.077
07/24/2020,10:06:46,0.06
07/24/2020,10:06:47,0.076
07/24/2020,10:06:48,0.082
07/24/2020,10:06:49,0.075
07/24/2020,10:06:50,0.066
07/24/2020,10:06:51,0.059
07/24/2020,10:06:52,0.064
07/24/2020,10:06:53,0.057
07/24/2020,10:06:54,0.062
07/24/2020,10:06:55,0.101
07/24/2020,10:06:56,0.07
07/24/2020,10:06:57,0.058
07/24/2020,10:06:58,0.067
07/24/2020,10:06:59,0.063
07/24/2020,10:07:00,0.051
07/24/2020,10:07:01,0.099
07/24/2020,10:07:02,0.057
07/24/2020,10:07:03,0.066
07/24/2020,10:07:04,0.07
07/24/2020,10:07:05,0.065
07/24/2020,10:07:06,0.059
07/24/2020,10:07:07,0.057
07/24/2020,10:07:08,0.053
07/24/2020,10:07:09,0.079
07/24/2020,10:07:10,0.075
07/24/2020,10:07:11,0.054

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,07/24/2020
Start Time:,11:06:11
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.059
,Minimum:,0.04
,Time of Minimum:,11:06:34
,Date of Minimum:,07/24/2020
,Maximum:,0.083
,Time of Maximum:,11:06:21
,Date of Maximum:,07/24/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/24/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/24/2020,11:06:12,0.05
07/24/2020,11:06:13,0.065
07/24/2020,11:06:14,0.06
07/24/2020,11:06:15,0.052
07/24/2020,11:06:16,0.057
07/24/2020,11:06:17,0.063
07/24/2020,11:06:18,0.062
07/24/2020,11:06:19,0.048
07/24/2020,11:06:20,0.054
07/24/2020,11:06:21,0.083
07/24/2020,11:06:22,0.053
07/24/2020,11:06:23,0.08
07/24/2020,11:06:24,0.055
07/24/2020,11:06:25,0.053
07/24/2020,11:06:26,0.066
07/24/2020,11:06:27,0.075
07/24/2020,11:06:28,0.046
07/24/2020,11:06:29,0.051
07/24/2020,11:06:30,0.071
07/24/2020,11:06:31,0.06
07/24/2020,11:06:32,0.061
07/24/2020,11:06:33,0.051
07/24/2020,11:06:34,0.04
07/24/2020,11:06:35,0.045
07/24/2020,11:06:36,0.05
07/24/2020,11:06:37,0.047
07/24/2020,11:06:38,0.073
07/24/2020,11:06:39,0.057
07/24/2020,11:06:40,0.071
07/24/2020,11:06:41,0.056
07/24/2020,11:06:42,0.059
07/24/2020,11:06:43,0.045
07/24/2020,11:06:44,0.06
07/24/2020,11:06:45,0.049
07/24/2020,11:06:46,0.062
07/24/2020,11:06:47,0.079
07/24/2020,11:06:48,0.061
07/24/2020,11:06:49,0.065
07/24/2020,11:06:50,0.054
07/24/2020,11:06:51,0.058
07/24/2020,11:06:52,0.068
07/24/2020,11:06:53,0.05
07/24/2020,11:06:54,0.054
07/24/2020,11:06:55,0.071
07/24/2020,11:06:56,0.05
07/24/2020,11:06:57,0.047
07/24/2020,11:06:58,0.046
07/24/2020,11:06:59,0.05
07/24/2020,11:07:00,0.055
07/24/2020,11:07:01,0.049
07/24/2020,11:07:02,0.057
07/24/2020,11:07:03,0.058
07/24/2020,11:07:04,0.066
07/24/2020,11:07:05,0.07
07/24/2020,11:07:06,0.064
07/24/2020,11:07:07,0.065
07/24/2020,11:07:08,0.056
07/24/2020,11:07:09,0.072
07/24/2020,11:07:10,0.059
07/24/2020,11:07:11,0.068

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 3
Start Date:,07/24/2020
Start Time:,12:06:11
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.063
,Minimum:,0.043
,Time of Minimum:,12:06:45
,Date of Minimum:,07/24/2020
,Maximum:,0.09
,Time of Maximum:,12:07:08
,Date of Maximum:,07/24/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/24/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/24/2020,12:06:12,0.058
07/24/2020,12:06:13,0.086
07/24/2020,12:06:14,0.055
07/24/2020,12:06:15,0.075
07/24/2020,12:06:16,0.076
07/24/2020,12:06:17,0.052
07/24/2020,12:06:18,0.052
07/24/2020,12:06:19,0.054
07/24/2020,12:06:20,0.059
07/24/2020,12:06:21,0.043
07/24/2020,12:06:22,0.062
07/24/2020,12:06:23,0.061
07/24/2020,12:06:24,0.054
07/24/2020,12:06:25,0.068
07/24/2020,12:06:26,0.064
07/24/2020,12:06:27,0.068
07/24/2020,12:06:28,0.057
07/24/2020,12:06:29,0.059
07/24/2020,12:06:30,0.067
07/24/2020,12:06:31,0.06
07/24/2020,12:06:32,0.058
07/24/2020,12:06:33,0.088
07/24/2020,12:06:34,0.069
07/24/2020,12:06:35,0.061
07/24/2020,12:06:36,0.063
07/24/2020,12:06:37,0.06
07/24/2020,12:06:38,0.049
07/24/2020,12:06:39,0.058
07/24/2020,12:06:40,0.077
07/24/2020,12:06:41,0.058
07/24/2020,12:06:42,0.052
07/24/2020,12:06:43,0.057
07/24/2020,12:06:44,0.062
07/24/2020,12:06:45,0.043
07/24/2020,12:06:46,0.056
07/24/2020,12:06:47,0.065
07/24/2020,12:06:48,0.06
07/24/2020,12:06:49,0.051
07/24/2020,12:06:50,0.054
07/24/2020,12:06:51,0.059
07/24/2020,12:06:52,0.066
07/24/2020,12:06:53,0.055
07/24/2020,12:06:54,0.058
07/24/2020,12:06:55,0.08
07/24/2020,12:06:56,0.065
07/24/2020,12:06:57,0.061
07/24/2020,12:06:58,0.088
07/24/2020,12:06:59,0.09
07/24/2020,12:07:00,0.068
07/24/2020,12:07:01,0.074
07/24/2020,12:07:02,0.075
07/24/2020,12:07:03,0.052
07/24/2020,12:07:04,0.067
07/24/2020,12:07:05,0.062
07/24/2020,12:07:06,0.06
07/24/2020,12:07:07,0.054
07/24/2020,12:07:08,0.09
07/24/2020,12:07:09,0.055
07/24/2020,12:07:10,0.075
07/24/2020,12:07:11,0.06

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 4
Start Date:,07/24/2020
Start Time:,01:06:12
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.062
,Minimum:,0.042
,Time of Minimum:,01:07:10
,Date of Minimum:,07/24/2020
,Maximum:,0.087
,Time of Maximum:,01:07:04
,Date of Maximum:,07/24/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/24/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/24/2020,13:06:13,0.064
07/24/2020,13:06:14,0.062
07/24/2020,13:06:15,0.072
07/24/2020,13:06:16,0.078
07/24/2020,13:06:17,0.05
07/24/2020,13:06:18,0.071
07/24/2020,13:06:19,0.056
07/24/2020,13:06:20,0.051
07/24/2020,13:06:21,0.078
07/24/2020,13:06:22,0.054
07/24/2020,13:06:23,0.081
07/24/2020,13:06:24,0.068
07/24/2020,13:06:25,0.053
07/24/2020,13:06:26,0.058
07/24/2020,13:06:27,0.049
07/24/2020,13:06:28,0.062
07/24/2020,13:06:29,0.058
07/24/2020,13:06:30,0.053
07/24/2020,13:06:31,0.082
07/24/2020,13:06:32,0.073
07/24/2020,13:06:33,0.056
07/24/2020,13:06:34,0.055
07/24/2020,13:06:35,0.045
07/24/2020,13:06:36,0.066
07/24/2020,13:06:37,0.044
07/24/2020,13:06:38,0.057
07/24/2020,13:06:39,0.058
07/24/2020,13:06:40,0.062
07/24/2020,13:06:41,0.056
07/24/2020,13:06:42,0.086
07/24/2020,13:06:43,0.059
07/24/2020,13:06:44,0.068
07/24/2020,13:06:45,0.061
07/24/2020,13:06:46,0.068
07/24/2020,13:06:47,0.07
07/24/2020,13:06:48,0.059
07/24/2020,13:06:49,0.076
07/24/2020,13:06:50,0.069
07/24/2020,13:06:51,0.064
07/24/2020,13:06:52,0.061
07/24/2020,13:06:53,0.061
07/24/2020,13:06:54,0.069
07/24/2020,13:06:55,0.078
07/24/2020,13:06:56,0.08
07/24/2020,13:06:57,0.054
07/24/2020,13:06:58,0.052
07/24/2020,13:06:59,0.056
07/24/2020,13:07:00,0.055
07/24/2020,13:07:01,0.047
