TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,10/15/2021
Start Time:,10:37:43
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.084
,Minimum:,0.063
,Time of Minimum:,10:38:16
,Date of Minimum:,10/15/2021
,Maximum:,0.119
,Time of Maximum:,10:38:31
,Date of Maximum:,10/15/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,10/15/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
10/15/2021,10:37:44,0.075
10/15/2021,10:37:45,0.07
10/15/2021,10:37:46,0.072
10/15/2021,10:37:47,0.084
10/15/2021,10:37:48,0.09
10/15/2021,10:37:49,0.081
10/15/2021,10:37:50,0.094
10/15/2021,10:37:51,0.097
10/15/2021,10:37:52,0.087
10/15/2021,10:37:53,0.079
10/15/2021,10:37:54,0.082
10/15/2021,10:37:55,0.104
10/15/2021,10:37:56,0.083
10/15/2021,10:37:57,0.073
10/15/2021,10:37:58,0.08
10/15/2021,10:37:59,0.087
10/15/2021,10:38:00,0.084
10/15/2021,10:38:01,0.072
10/15/2021,10:38:02,0.084
10/15/2021,10:38:03,0.086
10/15/2021,10:38:04,0.079
10/15/2021,10:38:05,0.079
10/15/2021,10:38:06,0.091
10/15/2021,10:38:07,0.075
10/15/2021,10:38:08,0.092
10/15/2021,10:38:09,0.077
10/15/2021,10:38:10,0.103
10/15/2021,10:38:11,0.085
10/15/2021,10:38:12,0.08
10/15/2021,10:38:13,0.074
10/15/2021,10:38:14,0.07
10/15/2021,10:38:15,0.096
10/15/2021,10:38:16,0.063
10/15/2021,10:38:17,0.08
10/15/2021,10:38:18,0.064
10/15/2021,10:38:19,0.108
10/15/2021,10:38:20,0.084
10/15/2021,10:38:21,0.119
10/15/2021,10:38:22,0.094
10/15/2021,10:38:23,0.076
10/15/2021,10:38:24,0.077
10/15/2021,10:38:25,0.065
10/15/2021,10:38:26,0.071
10/15/2021,10:38:27,0.094
10/15/2021,10:38:28,0.09
10/15/2021,10:38:29,0.077
10/15/2021,10:38:30,0.079
10/15/2021,10:38:31,0.119
10/15/2021,10:38:32,0.069
10/15/2021,10:38:33,0.082
10/15/2021,10:38:34,0.084
10/15/2021,10:38:35,0.082
10/15/2021,10:38:36,0.097
10/15/2021,10:38:37,0.082
10/15/2021,10:38:38,0.075
10/15/2021,10:38:39,0.084
10/15/2021,10:38:40,0.081
10/15/2021,10:38:41,0.089
10/15/2021,10:38:42,0.102
10/15/2021,10:38:43,0.089

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 2
Start Date:,10/15/2021
Start Time:,11:37:44
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.09
,Minimum:,0.064
,Time of Minimum:,11:38:23
,Date of Minimum:,10/15/2021
,Maximum:,0.152
,Time of Maximum:,11:38:03
,Date of Maximum:,10/15/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,10/15/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
10/15/2021,11:37:45,0.077
10/15/2021,11:37:46,0.082
10/15/2021,11:37:47,0.076
10/15/2021,11:37:48,0.075
10/15/2021,11:37:49,0.114
10/15/2021,11:37:50,0.066
10/15/2021,11:37:51,0.11
10/15/2021,11:37:52,0.098
10/15/2021,11:37:53,0.103
10/15/2021,11:37:54,0.068
10/15/2021,11:37:55,0.092
10/15/2021,11:37:56,0.097
10/15/2021,11:37:57,0.071
10/15/2021,11:37:58,0.077
10/15/2021,11:37:59,0.096
10/15/2021,11:38:00,0.087
10/15/2021,11:38:01,0.086
10/15/2021,11:38:02,0.082
10/15/2021,11:38:03,0.152
10/15/2021,11:38:04,0.078
10/15/2021,11:38:05,0.072
10/15/2021,11:38:06,0.082
10/15/2021,11:38:07,0.084
10/15/2021,11:38:08,0.09
10/15/2021,11:38:09,0.084
10/15/2021,11:38:10,0.103
10/15/2021,11:38:11,0.097
10/15/2021,11:38:12,0.095
10/15/2021,11:38:13,0.096
10/15/2021,11:38:14,0.092
10/15/2021,11:38:15,0.106
10/15/2021,11:38:16,0.068
10/15/2021,11:38:17,0.098
10/15/2021,11:38:18,0.088
10/15/2021,11:38:19,0.069
10/15/2021,11:38:20,0.105
10/15/2021,11:38:21,0.091
10/15/2021,11:38:22,0.097
10/15/2021,11:38:23,0.064
10/15/2021,11:38:24,0.093
10/15/2021,11:38:25,0.087
10/15/2021,11:38:26,0.075
10/15/2021,11:38:27,0.075
10/15/2021,11:38:28,0.093
10/15/2021,11:38:29,0.116
10/15/2021,11:38:30,0.086
10/15/2021,11:38:31,0.087
10/15/2021,11:38:32,0.093
10/15/2021,11:38:33,0.073
10/15/2021,11:38:34,0.117
10/15/2021,11:38:35,0.083
10/15/2021,11:38:36,0.083
10/15/2021,11:38:37,0.133
10/15/2021,11:38:38,0.104
10/15/2021,11:38:39,0.126
10/15/2021,11:38:40,0.094
10/15/2021,11:38:41,0.084
10/15/2021,11:38:42,0.079
10/15/2021,11:38:43,0.082
10/15/2021,11:38:44,0.071

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 3
Start Date:,10/15/2021
Start Time:,12:37:44
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.106
,Minimum:,0.083
,Time of Minimum:,12:38:16
,Date of Minimum:,10/15/2021
,Maximum:,0.349
,Time of Maximum:,12:38:13
,Date of Maximum:,10/15/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,10/15/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
10/15/2021,12:37:45,0.107
10/15/2021,12:37:46,0.109
10/15/2021,12:37:47,0.108
10/15/2021,12:37:48,0.094
10/15/2021,12:37:49,0.095
10/15/2021,12:37:50,0.097
10/15/2021,12:37:51,0.118
10/15/2021,12:37:52,0.091
10/15/2021,12:37:53,0.123
10/15/2021,12:37:54,0.116
10/15/2021,12:37:55,0.083
10/15/2021,12:37:56,0.092
10/15/2021,12:37:57,0.087
10/15/2021,12:37:58,0.095
10/15/2021,12:37:59,0.109
10/15/2021,12:38:00,0.118
10/15/2021,12:38:01,0.095
10/15/2021,12:38:02,0.104
10/15/2021,12:38:03,0.103
10/15/2021,12:38:04,0.098
10/15/2021,12:38:05,0.112
10/15/2021,12:38:06,0.097
10/15/2021,12:38:07,0.099
10/15/2021,12:38:08,0.092
10/15/2021,12:38:09,0.099
10/15/2021,12:38:10,0.104
10/15/2021,12:38:11,0.11
10/15/2021,12:38:12,0.116
10/15/2021,12:38:13,0.349
10/15/2021,12:38:14,0.102
10/15/2021,12:38:15,0.094
10/15/2021,12:38:16,0.083
10/15/2021,12:38:17,0.103
10/15/2021,12:38:18,0.093
10/15/2021,12:38:19,0.11
10/15/2021,12:38:20,0.115
10/15/2021,12:38:21,0.102
10/15/2021,12:38:22,0.108
10/15/2021,12:38:23,0.094
10/15/2021,12:38:24,0.085
10/15/2021,12:38:25,0.174
10/15/2021,12:38:26,0.098
10/15/2021,12:38:27,0.096
10/15/2021,12:38:28,0.09
10/15/2021,12:38:29,0.085
10/15/2021,12:38:30,0.088
10/15/2021,12:38:31,0.091
10/15/2021,12:38:32,0.105
10/15/2021,12:38:33,0.138
10/15/2021,12:38:34,0.096
10/15/2021,12:38:35,0.107
10/15/2021,12:38:36,0.092
10/15/2021,12:38:37,0.108
10/15/2021,12:38:38,0.107
10/15/2021,12:38:39,0.091
10/15/2021,12:38:40,0.109
10/15/2021,12:38:41,0.096
10/15/2021,12:38:42,0.092
10/15/2021,12:38:43,0.095
10/15/2021,12:38:44,0.113

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 4
Start Date:,10/15/2021
Start Time:,01:37:44
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.116
,Minimum:,0.086
,Time of Minimum:,01:38:22
,Date of Minimum:,10/15/2021
,Maximum:,0.272
,Time of Maximum:,01:37:57
,Date of Maximum:,10/15/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,10/15/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
10/15/2021,13:37:45,0.111
10/15/2021,13:37:46,0.113
10/15/2021,13:37:47,0.107
10/15/2021,13:37:48,0.115
10/15/2021,13:37:49,0.111
10/15/2021,13:37:50,0.119
10/15/2021,13:37:51,0.122
10/15/2021,13:37:52,0.126
10/15/2021,13:37:53,0.143
10/15/2021,13:37:54,0.134
10/15/2021,13:37:55,0.112
10/15/2021,13:37:56,0.104
10/15/2021,13:37:57,0.272
10/15/2021,13:37:58,0.099
10/15/2021,13:37:59,0.131
10/15/2021,13:38:00,0.107
10/15/2021,13:38:01,0.106
10/15/2021,13:38:02,0.104
10/15/2021,13:38:03,0.105
10/15/2021,13:38:04,0.114
10/15/2021,13:38:05,0.16
10/15/2021,13:38:06,0.115
10/15/2021,13:38:07,0.11
10/15/2021,13:38:08,0.111
10/15/2021,13:38:09,0.099
10/15/2021,13:38:10,0.114
10/15/2021,13:38:11,0.099
10/15/2021,13:38:12,0.102
10/15/2021,13:38:13,0.107
10/15/2021,13:38:14,0.111
10/15/2021,13:38:15,0.099
10/15/2021,13:38:16,0.117
10/15/2021,13:38:17,0.134
10/15/2021,13:38:18,0.104
10/15/2021,13:38:19,0.113
10/15/2021,13:38:20,0.097
10/15/2021,13:38:21,0.101
10/15/2021,13:38:22,0.086
10/15/2021,13:38:23,0.091
10/15/2021,13:38:24,0.11
10/15/2021,13:38:25,0.106
10/15/2021,13:38:26,0.128
10/15/2021,13:38:27,0.102
10/15/2021,13:38:28,0.11
10/15/2021,13:38:29,0.123
10/15/2021,13:38:30,0.105
10/15/2021,13:38:31,0.1
10/15/2021,13:38:32,0.132
10/15/2021,13:38:33,0.103
