TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 1
Start Date:,07/21/2020
Start Time:,01:27:39
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.067
,Minimum:,0.039
,Time of Minimum:,01:28:36
,Date of Minimum:,07/21/2020
,Maximum:,0.114
,Time of Maximum:,01:28:29
,Date of Maximum:,07/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/21/2020
,Cal name:,User5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/21/2020,13:27:40,0.074
07/21/2020,13:27:41,0.063
07/21/2020,13:27:42,0.058
07/21/2020,13:27:43,0.081
07/21/2020,13:27:44,0.066
07/21/2020,13:27:45,0.053
07/21/2020,13:27:46,0.042
07/21/2020,13:27:47,0.051
07/21/2020,13:27:48,0.071
07/21/2020,13:27:49,0.056
07/21/2020,13:27:50,0.077
07/21/2020,13:27:51,0.065
07/21/2020,13:27:52,0.052
07/21/2020,13:27:53,0.06
07/21/2020,13:27:54,0.062
07/21/2020,13:27:55,0.073
07/21/2020,13:27:56,0.071
07/21/2020,13:27:57,0.08
07/21/2020,13:27:58,0.064
07/21/2020,13:27:59,0.072
07/21/2020,13:28:00,0.11
07/21/2020,13:28:01,0.083
07/21/2020,13:28:02,0.069
07/21/2020,13:28:03,0.07
07/21/2020,13:28:04,0.069
07/21/2020,13:28:05,0.063
07/21/2020,13:28:06,0.067
07/21/2020,13:28:07,0.079
07/21/2020,13:28:08,0.095
07/21/2020,13:28:09,0.059
07/21/2020,13:28:10,0.053
07/21/2020,13:28:11,0.055
07/21/2020,13:28:12,0.063
07/21/2020,13:28:13,0.063
07/21/2020,13:28:14,0.064
07/21/2020,13:28:15,0.07
07/21/2020,13:28:16,0.074
07/21/2020,13:28:17,0.072
07/21/2020,13:28:18,0.068
07/21/2020,13:28:19,0.096
07/21/2020,13:28:20,0.068
07/21/2020,13:28:21,0.066
07/21/2020,13:28:22,0.061
07/21/2020,13:28:23,0.099
07/21/2020,13:28:24,0.056
07/21/2020,13:28:25,0.074
07/21/2020,13:28:26,0.059
07/21/2020,13:28:27,0.065
07/21/2020,13:28:28,0.065
07/21/2020,13:28:29,0.114
07/21/2020,13:28:30,0.057
07/21/2020,13:28:31,0.048
07/21/2020,13:28:32,0.054
07/21/2020,13:28:33,0.053
07/21/2020,13:28:34,0.072
07/21/2020,13:28:35,0.055
07/21/2020,13:28:36,0.039
07/21/2020,13:28:37,0.054
07/21/2020,13:28:38,0.053
07/21/2020,13:28:39,0.069

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704007
Test Name:,Test 2
Start Date:,07/21/2020
Start Time:,02:27:39
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.07
,Minimum:,0.049
,Time of Minimum:,02:27:58
,Date of Minimum:,07/21/2020
,Maximum:,0.093
