TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704008
Test Name:,Test 1
Start Date:,08/14/2020
Start Time:,08:45:22
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.078
,Minimum:,0.063
,Time of Minimum:,08:46:18
,Date of Minimum:,08/14/2020
,Maximum:,0.098
,Time of Maximum:,08:46:01
,Date of Maximum:,08/14/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/14/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/14/2020,08:45:23,0.069
08/14/2020,08:45:24,0.078
08/14/2020,08:45:25,0.089
08/14/2020,08:45:26,0.08
08/14/2020,08:45:27,0.077
08/14/2020,08:45:28,0.067
08/14/2020,08:45:29,0.08
08/14/2020,08:45:30,0.073
08/14/2020,08:45:31,0.063
08/14/2020,08:45:32,0.072
08/14/2020,08:45:33,0.069
08/14/2020,08:45:34,0.067
08/14/2020,08:45:35,0.063
08/14/2020,08:45:36,0.073
08/14/2020,08:45:37,0.09
08/14/2020,08:45:38,0.081
08/14/2020,08:45:39,0.067
08/14/2020,08:45:40,0.073
08/14/2020,08:45:41,0.078
08/14/2020,08:45:42,0.074
08/14/2020,08:45:43,0.066
08/14/2020,08:45:44,0.083
08/14/2020,08:45:45,0.084
08/14/2020,08:45:46,0.069
08/14/2020,08:45:47,0.073
08/14/2020,08:45:48,0.074
08/14/2020,08:45:49,0.073
08/14/2020,08:45:50,0.093
08/14/2020,08:45:51,0.072
08/14/2020,08:45:52,0.083
08/14/2020,08:45:53,0.087
08/14/2020,08:45:54,0.079
08/14/2020,08:45:55,0.087
08/14/2020,08:45:56,0.087
08/14/2020,08:45:57,0.078
08/14/2020,08:45:58,0.081
08/14/2020,08:45:59,0.087
08/14/2020,08:46:00,0.094
08/14/2020,08:46:01,0.098
08/14/2020,08:46:02,0.075
08/14/2020,08:46:03,0.075
08/14/2020,08:46:04,0.079
08/14/2020,08:46:05,0.076
08/14/2020,08:46:06,0.079
08/14/2020,08:46:07,0.087
08/14/2020,08:46:08,0.072
08/14/2020,08:46:09,0.094
08/14/2020,08:46:10,0.082
08/14/2020,08:46:11,0.079
08/14/2020,08:46:12,0.084
08/14/2020,08:46:13,0.097
08/14/2020,08:46:14,0.068
08/14/2020,08:46:15,0.069
08/14/2020,08:46:16,0.069
