TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705005
Test Name:,Test 1
Start Date:,09/10/2021
Start Time:,10:39:05
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.056
,Minimum:,0.034
,Time of Minimum:,10:39:15
,Date of Minimum:,09/10/2021
,Maximum:,0.088
,Time of Maximum:,10:39:12
,Date of Maximum:,09/10/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,09/10/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
09/10/2021,10:39:06,0.046
09/10/2021,10:39:07,0.051
09/10/2021,10:39:08,0.053
09/10/2021,10:39:09,0.056
09/10/2021,10:39:10,0.065
09/10/2021,10:39:11,0.046
09/10/2021,10:39:12,0.088
09/10/2021,10:39:13,0.056
09/10/2021,10:39:14,0.045
09/10/2021,10:39:15,0.034
09/10/2021,10:39:16,0.041
09/10/2021,10:39:17,0.045
09/10/2021,10:39:18,0.047
09/10/2021,10:39:19,0.046
09/10/2021,10:39:20,0.063
09/10/2021,10:39:21,0.047
09/10/2021,10:39:22,0.063
09/10/2021,10:39:23,0.061
09/10/2021,10:39:24,0.05
09/10/2021,10:39:25,0.059
09/10/2021,10:39:26,0.058
09/10/2021,10:39:27,0.068
09/10/2021,10:39:28,0.069
09/10/2021,10:39:29,0.057
09/10/2021,10:39:30,0.059
09/10/2021,10:39:31,0.066
09/10/2021,10:39:32,0.067
09/10/2021,10:39:33,0.063
09/10/2021,10:39:34,0.061
09/10/2021,10:39:35,0.053
09/10/2021,10:39:36,0.048
09/10/2021,10:39:37,0.064
09/10/2021,10:39:38,0.052
09/10/2021,10:39:39,0.06
09/10/2021,10:39:40,0.05
09/10/2021,10:39:41,0.054
09/10/2021,10:39:42,0.056
09/10/2021,10:39:43,0.037
09/10/2021,10:39:44,0.046
09/10/2021,10:39:45,0.047
09/10/2021,10:39:46,0.051
09/10/2021,10:39:47,0.046
09/10/2021,10:39:48,0.056
09/10/2021,10:39:49,0.062
09/10/2021,10:39:50,0.059
09/10/2021,10:39:51,0.049
09/10/2021,10:39:52,0.057
09/10/2021,10:39:53,0.07
09/10/2021,10:39:54,0.064
09/10/2021,10:39:55,0.068
09/10/2021,10:39:56,0.069
09/10/2021,10:39:57,0.053
09/10/2021,10:39:58,0.064
09/10/2021,10:39:59,0.064
09/10/2021,10:40:00,0.061
09/10/2021,10:40:01,0.053
09/10/2021,10:40:02,0.067
09/10/2021,10:40:03,0.061
09/10/2021,10:40:04,0.052
09/10/2021,10:40:05,0.065

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705005
Test Name:,Test 2
Start Date:,09/10/2021
Start Time:,11:39:06
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.081
,Minimum:,0.059
,Time of Minimum:,11:39:26
,Date of Minimum:,09/10/2021
,Maximum:,0.121
,Time of Maximum:,11:39:58
,Date of Maximum:,09/10/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,09/10/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
09/10/2021,11:39:07,0.079
09/10/2021,11:39:08,0.091
09/10/2021,11:39:09,0.103
09/10/2021,11:39:10,0.071
09/10/2021,11:39:11,0.071
09/10/2021,11:39:12,0.07
09/10/2021,11:39:13,0.07
09/10/2021,11:39:14,0.077
09/10/2021,11:39:15,0.091
09/10/2021,11:39:16,0.104
09/10/2021,11:39:17,0.078
09/10/2021,11:39:18,0.067
09/10/2021,11:39:19,0.113
09/10/2021,11:39:20,0.077
09/10/2021,11:39:21,0.073
09/10/2021,11:39:22,0.075
09/10/2021,11:39:23,0.079
09/10/2021,11:39:24,0.08
09/10/2021,11:39:25,0.08
09/10/2021,11:39:26,0.059
09/10/2021,11:39:27,0.08
09/10/2021,11:39:28,0.072
09/10/2021,11:39:29,0.086
09/10/2021,11:39:30,0.079
09/10/2021,11:39:31,0.069
09/10/2021,11:39:32,0.099
09/10/2021,11:39:33,0.084
09/10/2021,11:39:34,0.083
09/10/2021,11:39:35,0.089
09/10/2021,11:39:36,0.074
09/10/2021,11:39:37,0.101
09/10/2021,11:39:38,0.074
09/10/2021,11:39:39,0.112
09/10/2021,11:39:40,0.08
09/10/2021,11:39:41,0.081
09/10/2021,11:39:42,0.079
09/10/2021,11:39:43,0.074
09/10/2021,11:39:44,0.07
09/10/2021,11:39:45,0.062
09/10/2021,11:39:46,0.09
09/10/2021,11:39:47,0.072
09/10/2021,11:39:48,0.067
09/10/2021,11:39:49,0.069
09/10/2021,11:39:50,0.08
09/10/2021,11:39:51,0.078
09/10/2021,11:39:52,0.075
09/10/2021,11:39:53,0.075
09/10/2021,11:39:54,0.091
09/10/2021,11:39:55,0.084
09/10/2021,11:39:56,0.091
09/10/2021,11:39:57,0.082
09/10/2021,11:39:58,0.121
09/10/2021,11:39:59,0.082
09/10/2021,11:40:00,0.093
09/10/2021,11:40:01,0.092
09/10/2021,11:40:02,0.079
09/10/2021,11:40:03,0.069
09/10/2021,11:40:04,0.066
09/10/2021,11:40:05,0.08
09/10/2021,11:40:06,0.066

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705005
Test Name:,Test 3
Start Date:,09/10/2021
Start Time:,12:39:06
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.075
,Minimum:,0.061
,Time of Minimum:,12:40:04
,Date of Minimum:,09/10/2021
,Maximum:,0.119
,Time of Maximum:,12:39:55
,Date of Maximum:,09/10/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,09/10/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
09/10/2021,12:39:07,0.079
09/10/2021,12:39:08,0.065
09/10/2021,12:39:09,0.07
09/10/2021,12:39:10,0.071
09/10/2021,12:39:11,0.073
09/10/2021,12:39:12,0.069
09/10/2021,12:39:13,0.079
09/10/2021,12:39:14,0.069
09/10/2021,12:39:15,0.071
09/10/2021,12:39:16,0.066
09/10/2021,12:39:17,0.07
09/10/2021,12:39:18,0.072
09/10/2021,12:39:19,0.081
09/10/2021,12:39:20,0.09
09/10/2021,12:39:21,0.079
09/10/2021,12:39:22,0.084
09/10/2021,12:39:23,0.07
09/10/2021,12:39:24,0.082
09/10/2021,12:39:25,0.067
09/10/2021,12:39:26,0.069
09/10/2021,12:39:27,0.064
09/10/2021,12:39:28,0.068
09/10/2021,12:39:29,0.065
09/10/2021,12:39:30,0.072
09/10/2021,12:39:31,0.078
09/10/2021,12:39:32,0.078
09/10/2021,12:39:33,0.066
09/10/2021,12:39:34,0.072
09/10/2021,12:39:35,0.092
09/10/2021,12:39:36,0.08
09/10/2021,12:39:37,0.07
09/10/2021,12:39:38,0.087
09/10/2021,12:39:39,0.104
09/10/2021,12:39:40,0.072
09/10/2021,12:39:41,0.095
09/10/2021,12:39:42,0.072
09/10/2021,12:39:43,0.087
09/10/2021,12:39:44,0.068
09/10/2021,12:39:45,0.068
09/10/2021,12:39:46,0.078
09/10/2021,12:39:47,0.066
09/10/2021,12:39:48,0.063
09/10/2021,12:39:49,0.073
09/10/2021,12:39:50,0.064
09/10/2021,12:39:51,0.075
09/10/2021,12:39:52,0.071
09/10/2021,12:39:53,0.103
09/10/2021,12:39:54,0.075
09/10/2021,12:39:55,0.119
09/10/2021,12:39:56,0.076
09/10/2021,12:39:57,0.07
09/10/2021,12:39:58,0.072
09/10/2021,12:39:59,0.076
09/10/2021,12:40:00,0.072
09/10/2021,12:40:01,0.063
09/10/2021,12:40:02,0.075
09/10/2021,12:40:03,0.075
09/10/2021,12:40:04,0.061
09/10/2021,12:40:05,0.082
09/10/2021,12:40:06,0.064

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705005
Test Name:,Test 4
Start Date:,09/10/2021
Start Time:,01:39:06
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.07
,Minimum:,0.055
,Time of Minimum:,01:39:39
,Date of Minimum:,09/10/2021
,Maximum:,0.095
,Time of Maximum:,01:39:24
,Date of Maximum:,09/10/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,09/10/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
09/10/2021,13:39:07,0.063
09/10/2021,13:39:08,0.078
09/10/2021,13:39:09,0.069
09/10/2021,13:39:10,0.069
09/10/2021,13:39:11,0.056
09/10/2021,13:39:12,0.087
09/10/2021,13:39:13,0.078
09/10/2021,13:39:14,0.055
09/10/2021,13:39:15,0.06
09/10/2021,13:39:16,0.062
09/10/2021,13:39:17,0.071
09/10/2021,13:39:18,0.055
09/10/2021,13:39:19,0.071
09/10/2021,13:39:20,0.065
09/10/2021,13:39:21,0.075
09/10/2021,13:39:22,0.082
09/10/2021,13:39:23,0.078
09/10/2021,13:39:24,0.095
09/10/2021,13:39:25,0.063
09/10/2021,13:39:26,0.09
09/10/2021,13:39:27,0.081
09/10/2021,13:39:28,0.065
09/10/2021,13:39:29,0.069
09/10/2021,13:39:30,0.074
09/10/2021,13:39:31,0.068
09/10/2021,13:39:32,0.083
09/10/2021,13:39:33,0.064
09/10/2021,13:39:34,0.072
09/10/2021,13:39:35,0.067
09/10/2021,13:39:36,0.09
09/10/2021,13:39:37,0.06
09/10/2021,13:39:38,0.071
09/10/2021,13:39:39,0.055
09/10/2021,13:39:40,0.063
09/10/2021,13:39:41,0.062
09/10/2021,13:39:42,0.072
09/10/2021,13:39:43,0.059
09/10/2021,13:39:44,0.061
09/10/2021,13:39:45,0.074
09/10/2021,13:39:46,0.062
09/10/2021,13:39:47,0.058
09/10/2021,13:39:48,0.072
09/10/2021,13:39:49,0.065
09/10/2021,13:39:50,0.068
09/10/2021,13:39:51,0.068
09/10/2021,13:39:52,0.082
09/10/2021,13:39:53,0.062
09/10/2021,13:39:54,0.068
09/10/2021,13:39:55,0.064
