TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 1
Start Date:,11/19/2021
Start Time:,02:39:13
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.147
,Minimum:,0.107
,Time of Minimum:,02:39:26
,Date of Minimum:,11/19/2021
,Maximum:,0.185
,Time of Maximum:,02:39:48
,Date of Maximum:,11/19/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/19/2021
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/19/2021,14:39:14,0.144
11/19/2021,14:39:15,0.151
11/19/2021,14:39:16,0.134
11/19/2021,14:39:17,0.167
11/19/2021,14:39:18,0.165
11/19/2021,14:39:19,0.136
11/19/2021,14:39:20,0.138
11/19/2021,14:39:21,0.128
11/19/2021,14:39:22,0.176
11/19/2021,14:39:23,0.116
11/19/2021,14:39:24,0.122
11/19/2021,14:39:25,0.12
11/19/2021,14:39:26,0.107
11/19/2021,14:39:27,0.119
11/19/2021,14:39:28,0.113
11/19/2021,14:39:29,0.115
11/19/2021,14:39:30,0.114
11/19/2021,14:39:31,0.135
11/19/2021,14:39:32,0.165
11/19/2021,14:39:33,0.151
11/19/2021,14:39:34,0.14
11/19/2021,14:39:35,0.149
11/19/2021,14:39:36,0.153
11/19/2021,14:39:37,0.16
11/19/2021,14:39:38,0.141
11/19/2021,14:39:39,0.14
11/19/2021,14:39:40,0.124
11/19/2021,14:39:41,0.164
11/19/2021,14:39:42,0.157
11/19/2021,14:39:43,0.153
11/19/2021,14:39:44,0.156
11/19/2021,14:39:45,0.178
11/19/2021,14:39:46,0.167
11/19/2021,14:39:47,0.146
11/19/2021,14:39:48,0.185
11/19/2021,14:39:49,0.152
11/19/2021,14:39:50,0.16
11/19/2021,14:39:51,0.152
11/19/2021,14:39:52,0.157
11/19/2021,14:39:53,0.177
11/19/2021,14:39:54,0.149
11/19/2021,14:39:55,0.172
11/19/2021,14:39:56,0.152
11/19/2021,14:39:57,0.156
11/19/2021,14:39:58,0.17
11/19/2021,14:39:59,0.146
11/19/2021,14:40:00,0.168
11/19/2021,14:40:01,0.142
11/19/2021,14:40:02,0.145
11/19/2021,14:40:03,0.147
11/19/2021,14:40:04,0.142
11/19/2021,14:40:05,0.144
11/19/2021,14:40:06,0.137
11/19/2021,14:40:07,0.118
11/19/2021,14:40:08,0.173
11/19/2021,14:40:09,0.138
11/19/2021,14:40:10,0.164
11/19/2021,14:40:11,0.129
11/19/2021,14:40:12,0.133
11/19/2021,14:40:13,0.156

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 2
Start Date:,11/19/2021
Start Time:,03:39:14
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.105
,Minimum:,0.082
,Time of Minimum:,03:40:12
,Date of Minimum:,11/19/2021
,Maximum:,0.148
,Time of Maximum:,03:39:35
,Date of Maximum:,11/19/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
