TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,11/09/2021
Start Time:,03:23:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.03
,Minimum:,0.009
,Time of Minimum:,03:23:48
,Date of Minimum:,11/09/2021
,Maximum:,0.053
,Time of Maximum:,03:24:13
,Date of Maximum:,11/09/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/09/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/09/2021,15:23:37,0.021
11/09/2021,15:23:38,0.032
11/09/2021,15:23:39,0.03
11/09/2021,15:23:40,0.022
11/09/2021,15:23:41,0.031
11/09/2021,15:23:42,0.025
11/09/2021,15:23:43,0.045
11/09/2021,15:23:44,0.016
11/09/2021,15:23:45,0.021
11/09/2021,15:23:46,0.023
11/09/2021,15:23:47,0.019
11/09/2021,15:23:48,0.009
11/09/2021,15:23:49,0.026
11/09/2021,15:23:50,0.026
11/09/2021,15:23:51,0.028
11/09/2021,15:23:52,0.024
11/09/2021,15:23:53,0.025
11/09/2021,15:23:54,0.024
11/09/2021,15:23:55,0.029
11/09/2021,15:23:56,0.029
11/09/2021,15:23:57,0.027
11/09/2021,15:23:58,0.04
11/09/2021,15:23:59,0.034
11/09/2021,15:24:00,0.039
11/09/2021,15:24:01,0.034
11/09/2021,15:24:02,0.033
11/09/2021,15:24:03,0.045
11/09/2021,15:24:04,0.037
11/09/2021,15:24:05,0.035
11/09/2021,15:24:06,0.037
11/09/2021,15:24:07,0.038
11/09/2021,15:24:08,0.051
11/09/2021,15:24:09,0.03
11/09/2021,15:24:10,0.031
11/09/2021,15:24:11,0.03
11/09/2021,15:24:12,0.026
11/09/2021,15:24:13,0.053
11/09/2021,15:24:14,0.027
11/09/2021,15:24:15,0.03
11/09/2021,15:24:16,0.038
11/09/2021,15:24:17,0.024
11/09/2021,15:24:18,0.029
11/09/2021,15:24:19,0.023
11/09/2021,15:24:20,0.026
11/09/2021,15:24:21,0.025
11/09/2021,15:24:22,0.031
11/09/2021,15:24:23,0.033
11/09/2021,15:24:24,0.024
11/09/2021,15:24:25,0.03
11/09/2021,15:24:26,0.03
11/09/2021,15:24:27,0.037
11/09/2021,15:24:28,0.027
11/09/2021,15:24:29,0.027
11/09/2021,15:24:30,0.032
11/09/2021,15:24:31,0.037
11/09/2021,15:24:32,0.032
11/09/2021,15:24:33,0.031
11/09/2021,15:24:34,0.035
11/09/2021,15:24:35,0.028
11/09/2021,15:24:36,0.033

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,11/09/2021
Start Time:,04:23:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.028
,Minimum:,0.017
,Time of Minimum:,04:23:49
,Date of Minimum:,11/09/2021
,Maximum:,0.045
,Time of Maximum:,04:24:01
,Date of Maximum:,11/09/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/09/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/09/2021,16:23:37,0.028
11/09/2021,16:23:38,0.036
11/09/2021,16:23:39,0.035
11/09/2021,16:23:40,0.027
11/09/2021,16:23:41,0.037
11/09/2021,16:23:42,0.032
11/09/2021,16:23:43,0.03
11/09/2021,16:23:44,0.025
11/09/2021,16:23:45,0.025
11/09/2021,16:23:46,0.024
11/09/2021,16:23:47,0.019
11/09/2021,16:23:48,0.018
11/09/2021,16:23:49,0.017
11/09/2021,16:23:50,0.019
11/09/2021,16:23:51,0.022
11/09/2021,16:23:52,0.018
11/09/2021,16:23:53,0.021
11/09/2021,16:23:54,0.019
11/09/2021,16:23:55,0.033
11/09/2021,16:23:56,0.024
11/09/2021,16:23:57,0.032
11/09/2021,16:23:58,0.032
11/09/2021,16:23:59,0.029
11/09/2021,16:24:00,0.035
11/09/2021,16:24:01,0.045
11/09/2021,16:24:02,0.035
11/09/2021,16:24:03,0.029
11/09/2021,16:24:04,0.027
11/09/2021,16:24:05,0.023
11/09/2021,16:24:06,0.026
11/09/2021,16:24:07,0.028
11/09/2021,16:24:08,0.029
11/09/2021,16:24:09,0.026
11/09/2021,16:24:10,0.031
11/09/2021,16:24:11,0.024
11/09/2021,16:24:12,0.021
11/09/2021,16:24:13,0.027
11/09/2021,16:24:14,0.025
11/09/2021,16:24:15,0.019
11/09/2021,16:24:16,0.025
11/09/2021,16:24:17,0.024
11/09/2021,16:24:18,0.029
11/09/2021,16:24:19,0.026
11/09/2021,16:24:20,0.026
11/09/2021,16:24:21,0.029
11/09/2021,16:24:22,0.025
11/09/2021,16:24:23,0.03
11/09/2021,16:24:24,0.027
11/09/2021,16:24:25,0.027
11/09/2021,16:24:26,0.036
11/09/2021,16:24:27,0.029
11/09/2021,16:24:28,0.032
11/09/2021,16:24:29,0.029
11/09/2021,16:24:30,0.027
11/09/2021,16:24:31,0.03
11/09/2021,16:24:32,0.034
11/09/2021,16:24:33,0.037
11/09/2021,16:24:34,0.036
11/09/2021,16:24:35,0.024
11/09/2021,16:24:36,0.031

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 3
Start Date:,11/09/2021
Start Time:,05:23:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.024
,Minimum:,0.014
,Time of Minimum:,05:24:30
,Date of Minimum:,11/09/2021
,Maximum:,0.05
,Time of Maximum:,05:24:18
,Date of Maximum:,11/09/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/09/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/09/2021,17:23:37,0.024
11/09/2021,17:23:38,0.019
11/09/2021,17:23:39,0.025
11/09/2021,17:23:40,0.031
11/09/2021,17:23:41,0.024
11/09/2021,17:23:42,0.021
11/09/2021,17:23:43,0.027
11/09/2021,17:23:44,0.033
11/09/2021,17:23:45,0.029
11/09/2021,17:23:46,0.033
11/09/2021,17:23:47,0.025
11/09/2021,17:23:48,0.026
11/09/2021,17:23:49,0.025
11/09/2021,17:23:50,0.022
11/09/2021,17:23:51,0.023
11/09/2021,17:23:52,0.023
11/09/2021,17:23:53,0.027
11/09/2021,17:23:54,0.021
11/09/2021,17:23:55,0.018
11/09/2021,17:23:56,0.017
11/09/2021,17:23:57,0.024
11/09/2021,17:23:58,0.032
11/09/2021,17:23:59,0.022
11/09/2021,17:24:00,0.019
11/09/2021,17:24:01,0.024
11/09/2021,17:24:02,0.024
11/09/2021,17:24:03,0.026
11/09/2021,17:24:04,0.027
11/09/2021,17:24:05,0.031
11/09/2021,17:24:06,0.031
11/09/2021,17:24:07,0.029
11/09/2021,17:24:08,0.031
11/09/2021,17:24:09,0.032
11/09/2021,17:24:10,0.028
11/09/2021,17:24:11,0.028
11/09/2021,17:24:12,0.026
11/09/2021,17:24:13,0.029
11/09/2021,17:24:14,0.023
11/09/2021,17:24:15,0.022
11/09/2021,17:24:16,0.019
11/09/2021,17:24:17,0.026
11/09/2021,17:24:18,0.05
11/09/2021,17:24:19,0.02
11/09/2021,17:24:20,0.024
11/09/2021,17:24:21,0.017
11/09/2021,17:24:22,0.014
11/09/2021,17:24:23,0.02
11/09/2021,17:24:24,0.02
11/09/2021,17:24:25,0.025
11/09/2021,17:24:26,0.03
11/09/2021,17:24:27,0.019
11/09/2021,17:24:28,0.027
11/09/2021,17:24:29,0.019
11/09/2021,17:24:30,0.014
11/09/2021,17:24:31,0.02
11/09/2021,17:24:32,0.026
11/09/2021,17:24:33,0.027
11/09/2021,17:24:34,0.016
11/09/2021,17:24:35,0.017
11/09/2021,17:24:36,0.018

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 4
Start Date:,11/09/2021
Start Time:,06:23:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.026
,Minimum:,0.012
,Time of Minimum:,06:23:58
,Date of Minimum:,11/09/2021
,Maximum:,0.074
,Time of Maximum:,06:24:17
,Date of Maximum:,11/09/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/09/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/09/2021,18:23:37,0.03
11/09/2021,18:23:38,0.036
11/09/2021,18:23:39,0.039
11/09/2021,18:23:40,0.026
11/09/2021,18:23:41,0.038
11/09/2021,18:23:42,0.038
11/09/2021,18:23:43,0.02
11/09/2021,18:23:44,0.027
11/09/2021,18:23:45,0.034
11/09/2021,18:23:46,0.029
11/09/2021,18:23:47,0.021
11/09/2021,18:23:48,0.023
11/09/2021,18:23:49,0.029
11/09/2021,18:23:50,0.025
11/09/2021,18:23:51,0.019
11/09/2021,18:23:52,0.018
11/09/2021,18:23:53,0.025
11/09/2021,18:23:54,0.026
11/09/2021,18:23:55,0.019
11/09/2021,18:23:56,0.019
11/09/2021,18:23:57,0.018
11/09/2021,18:23:58,0.012
11/09/2021,18:23:59,0.018
11/09/2021,18:24:00,0.02
11/09/2021,18:24:01,0.023
11/09/2021,18:24:02,0.029
11/09/2021,18:24:03,0.028
11/09/2021,18:24:04,0.025
11/09/2021,18:24:05,0.024
11/09/2021,18:24:06,0.026
11/09/2021,18:24:07,0.027
11/09/2021,18:24:08,0.029
11/09/2021,18:24:09,0.027
11/09/2021,18:24:10,0.026
11/09/2021,18:24:11,0.026
11/09/2021,18:24:12,0.03
11/09/2021,18:24:13,0.02
11/09/2021,18:24:14,0.031
11/09/2021,18:24:15,0.02
11/09/2021,18:24:16,0.031
11/09/2021,18:24:17,0.074
11/09/2021,18:24:18,0.024
11/09/2021,18:24:19,0.024
11/09/2021,18:24:20,0.019
11/09/2021,18:24:21,0.024
11/09/2021,18:24:22,0.019
11/09/2021,18:24:23,0.024
11/09/2021,18:24:24,0.021
11/09/2021,18:24:25,0.024
