TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,07/21/2020
Start Time:,01:00:29
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.108
,Minimum:,0.084
,Time of Minimum:,01:00:30
,Date of Minimum:,07/21/2020
,Maximum:,0.14
,Time of Maximum:,01:00:38
,Date of Maximum:,07/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/21/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/21/2020,13:00:30,0.084
07/21/2020,13:00:31,0.094
07/21/2020,13:00:32,0.116
07/21/2020,13:00:33,0.13
07/21/2020,13:00:34,0.113
07/21/2020,13:00:35,0.101
07/21/2020,13:00:36,0.109
07/21/2020,13:00:37,0.12
07/21/2020,13:00:38,0.14
07/21/2020,13:00:39,0.099
07/21/2020,13:00:40,0.097
07/21/2020,13:00:41,0.111
07/21/2020,13:00:42,0.105
07/21/2020,13:00:43,0.095
07/21/2020,13:00:44,0.111
07/21/2020,13:00:45,0.089
07/21/2020,13:00:46,0.099
07/21/2020,13:00:47,0.096
07/21/2020,13:00:48,0.088
07/21/2020,13:00:49,0.1
07/21/2020,13:00:50,0.097
07/21/2020,13:00:51,0.102
07/21/2020,13:00:52,0.093
07/21/2020,13:00:53,0.096
07/21/2020,13:00:54,0.109
07/21/2020,13:00:55,0.098
07/21/2020,13:00:56,0.093
07/21/2020,13:00:57,0.107
07/21/2020,13:00:58,0.112
07/21/2020,13:00:59,0.121
07/21/2020,13:01:00,0.117
07/21/2020,13:01:01,0.134
07/21/2020,13:01:02,0.097
07/21/2020,13:01:03,0.11
07/21/2020,13:01:04,0.105
07/21/2020,13:01:05,0.118
07/21/2020,13:01:06,0.128
07/21/2020,13:01:07,0.108
07/21/2020,13:01:08,0.112
07/21/2020,13:01:09,0.1
07/21/2020,13:01:10,0.096
07/21/2020,13:01:11,0.101
07/21/2020,13:01:12,0.119
07/21/2020,13:01:13,0.123
07/21/2020,13:01:14,0.107
07/21/2020,13:01:15,0.104
07/21/2020,13:01:16,0.092
07/21/2020,13:01:17,0.136
07/21/2020,13:01:18,0.139
07/21/2020,13:01:19,0.133
07/21/2020,13:01:20,0.129
07/21/2020,13:01:21,0.099
07/21/2020,13:01:22,0.119
07/21/2020,13:01:23,0.132
07/21/2020,13:01:24,0.098
07/21/2020,13:01:25,0.088
07/21/2020,13:01:26,0.091
07/21/2020,13:01:27,0.099
07/21/2020,13:01:28,0.102
07/21/2020,13:01:29,0.1

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 2
Start Date:,07/21/2020
Start Time:,02:00:29
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.086
,Minimum:,0.063
,Time of Minimum:,02:00:44
,Date of Minimum:,07/21/2020
,Maximum:,0.133
,Time of Maximum:,02:01:29
,Date of Maximum:,07/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/21/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/21/2020,14:00:30,0.077
07/21/2020,14:00:31,0.103
07/21/2020,14:00:32,0.105
07/21/2020,14:00:33,0.08
07/21/2020,14:00:34,0.077
07/21/2020,14:00:35,0.08
07/21/2020,14:00:36,0.101
07/21/2020,14:00:37,0.086
07/21/2020,14:00:38,0.092
07/21/2020,14:00:39,0.074
07/21/2020,14:00:40,0.079
07/21/2020,14:00:41,0.093
07/21/2020,14:00:42,0.097
07/21/2020,14:00:43,0.069
07/21/2020,14:00:44,0.063
07/21/2020,14:00:45,0.075
07/21/2020,14:00:46,0.076
07/21/2020,14:00:47,0.116
07/21/2020,14:00:48,0.102
07/21/2020,14:00:49,0.087
07/21/2020,14:00:50,0.112
07/21/2020,14:00:51,0.091
07/21/2020,14:00:52,0.083
07/21/2020,14:00:53,0.081
07/21/2020,14:00:54,0.089
07/21/2020,14:00:55,0.094
07/21/2020,14:00:56,0.079
07/21/2020,14:00:57,0.108
07/21/2020,14:00:58,0.082
07/21/2020,14:00:59,0.079
07/21/2020,14:01:00,0.089
07/21/2020,14:01:01,0.101
07/21/2020,14:01:02,0.079
07/21/2020,14:01:03,0.088
07/21/2020,14:01:04,0.114
07/21/2020,14:01:05,0.085
07/21/2020,14:01:06,0.07
07/21/2020,14:01:07,0.076
07/21/2020,14:01:08,0.085
07/21/2020,14:01:09,0.079
07/21/2020,14:01:10,0.093
07/21/2020,14:01:11,0.088
07/21/2020,14:01:12,0.072
07/21/2020,14:01:13,0.066
07/21/2020,14:01:14,0.073
07/21/2020,14:01:15,0.071
07/21/2020,14:01:16,0.078
07/21/2020,14:01:17,0.076
07/21/2020,14:01:18,0.07
07/21/2020,14:01:19,0.08
07/21/2020,14:01:20,0.069
07/21/2020,14:01:21,0.103
07/21/2020,14:01:22,0.088
07/21/2020,14:01:23,0.084
07/21/2020,14:01:24,0.098
07/21/2020,14:01:25,0.096
07/21/2020,14:01:26,0.07
07/21/2020,14:01:27,0.072
07/21/2020,14:01:28,0.083
07/21/2020,14:01:29,0.133

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 3
Start Date:,07/21/2020
Start Time:,03:00:29
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.095
,Minimum:,0.069
,Time of Minimum:,03:01:03
,Date of Minimum:,07/21/2020
,Maximum:,0.139
,Time of Maximum:,03:01:14
,Date of Maximum:,07/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/21/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/21/2020,15:00:30,0.101
07/21/2020,15:00:31,0.098
07/21/2020,15:00:32,0.124
07/21/2020,15:00:33,0.079
07/21/2020,15:00:34,0.108
07/21/2020,15:00:35,0.093
07/21/2020,15:00:36,0.082
07/21/2020,15:00:37,0.085
07/21/2020,15:00:38,0.127
07/21/2020,15:00:39,0.09
07/21/2020,15:00:40,0.09
07/21/2020,15:00:41,0.09
07/21/2020,15:00:42,0.093
07/21/2020,15:00:43,0.094
07/21/2020,15:00:44,0.096
07/21/2020,15:00:45,0.089
07/21/2020,15:00:46,0.102
07/21/2020,15:00:47,0.104
07/21/2020,15:00:48,0.078
07/21/2020,15:00:49,0.091
07/21/2020,15:00:50,0.094
07/21/2020,15:00:51,0.092
07/21/2020,15:00:52,0.083
07/21/2020,15:00:53,0.101
07/21/2020,15:00:54,0.093
07/21/2020,15:00:55,0.094
07/21/2020,15:00:56,0.097
07/21/2020,15:00:57,0.084
07/21/2020,15:00:58,0.08
07/21/2020,15:00:59,0.099
07/21/2020,15:01:00,0.092
07/21/2020,15:01:01,0.083
07/21/2020,15:01:02,0.102
07/21/2020,15:01:03,0.069
07/21/2020,15:01:04,0.073
07/21/2020,15:01:05,0.102
07/21/2020,15:01:06,0.116
07/21/2020,15:01:07,0.094
07/21/2020,15:01:08,0.088
07/21/2020,15:01:09,0.071
07/21/2020,15:01:10,0.093
07/21/2020,15:01:11,0.084
07/21/2020,15:01:12,0.096
07/21/2020,15:01:13,0.09
07/21/2020,15:01:14,0.139
07/21/2020,15:01:15,0.1
07/21/2020,15:01:16,0.096
07/21/2020,15:01:17,0.099
07/21/2020,15:01:18,0.125
07/21/2020,15:01:19,0.092
07/21/2020,15:01:20,0.095
07/21/2020,15:01:21,0.092
07/21/2020,15:01:22,0.104
07/21/2020,15:01:23,0.084
07/21/2020,15:01:24,0.087
07/21/2020,15:01:25,0.098
07/21/2020,15:01:26,0.107
07/21/2020,15:01:27,0.108
07/21/2020,15:01:28,0.095
07/21/2020,15:01:29,0.089

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 4
Start Date:,07/21/2020
Start Time:,04:00:29
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.101
,Minimum:,0.08
,Time of Minimum:,04:00:39
,Date of Minimum:,07/21/2020
,Maximum:,0.132
,Time of Maximum:,04:00:36
,Date of Maximum:,07/21/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/21/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/21/2020,16:00:30,0.095
07/21/2020,16:00:31,0.108
07/21/2020,16:00:32,0.095
07/21/2020,16:00:33,0.104
07/21/2020,16:00:34,0.09
07/21/2020,16:00:35,0.097
07/21/2020,16:00:36,0.132
07/21/2020,16:00:37,0.11
07/21/2020,16:00:38,0.087
07/21/2020,16:00:39,0.08
07/21/2020,16:00:40,0.1
07/21/2020,16:00:41,0.118
07/21/2020,16:00:42,0.087
07/21/2020,16:00:43,0.102
