TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 1
Start Date:,03/26/2021
Start Time:,12:46:19
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.11
,Minimum:,0.076
,Time of Minimum:,12:46:22
,Date of Minimum:,03/26/2021
,Maximum:,0.148
,Time of Maximum:,12:47:15
,Date of Maximum:,03/26/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/26/2021
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/26/2021,12:46:20,0.083
03/26/2021,12:46:21,0.084
03/26/2021,12:46:22,0.076
03/26/2021,12:46:23,0.097
03/26/2021,12:46:24,0.087
03/26/2021,12:46:25,0.083
03/26/2021,12:46:26,0.118
03/26/2021,12:46:27,0.083
03/26/2021,12:46:28,0.095
03/26/2021,12:46:29,0.113
03/26/2021,12:46:30,0.095
03/26/2021,12:46:31,0.113
03/26/2021,12:46:32,0.114
03/26/2021,12:46:33,0.112
03/26/2021,12:46:34,0.119
03/26/2021,12:46:35,0.13
03/26/2021,12:46:36,0.124
03/26/2021,12:46:37,0.121
03/26/2021,12:46:38,0.136
03/26/2021,12:46:39,0.148
03/26/2021,12:46:40,0.113
03/26/2021,12:46:41,0.134
03/26/2021,12:46:42,0.115
03/26/2021,12:46:43,0.127
03/26/2021,12:46:44,0.122
03/26/2021,12:46:45,0.132
03/26/2021,12:46:46,0.126
03/26/2021,12:46:47,0.139
03/26/2021,12:46:48,0.115
03/26/2021,12:46:49,0.105
03/26/2021,12:46:50,0.096
03/26/2021,12:46:51,0.098
03/26/2021,12:46:52,0.079
03/26/2021,12:46:53,0.08
03/26/2021,12:46:54,0.094
03/26/2021,12:46:55,0.115
03/26/2021,12:46:56,0.108
03/26/2021,12:46:57,0.096
03/26/2021,12:46:58,0.093
03/26/2021,12:46:59,0.107
03/26/2021,12:47:00,0.126
03/26/2021,12:47:01,0.108
03/26/2021,12:47:02,0.104
03/26/2021,12:47:03,0.123
03/26/2021,12:47:04,0.118
03/26/2021,12:47:05,0.133
03/26/2021,12:47:06,0.104
03/26/2021,12:47:07,0.112
03/26/2021,12:47:08,0.124
03/26/2021,12:47:09,0.13
03/26/2021,12:47:10,0.123
03/26/2021,12:47:11,0.124
03/26/2021,12:47:12,0.111
03/26/2021,12:47:13,0.124
03/26/2021,12:47:14,0.115
03/26/2021,12:47:15,0.148
03/26/2021,12:47:16,0.115
03/26/2021,12:47:17,0.078
03/26/2021,12:47:18,0.088
03/26/2021,12:47:19,0.088

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 2
Start Date:,03/26/2021
Start Time:,01:46:20
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.106
,Minimum:,0.085
,Time of Minimum:,01:47:16
,Date of Minimum:,03/26/2021
,Maximum:,0.145
,Time of Maximum:,01:47:00
,Date of Maximum:,03/26/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,03/26/2021
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
03/26/2021,13:46:21,0.099
03/26/2021,13:46:22,0.109
03/26/2021,13:46:23,0.09
03/26/2021,13:46:24,0.091
03/26/2021,13:46:25,0.091
03/26/2021,13:46:26,0.088
03/26/2021,13:46:27,0.093
03/26/2021,13:46:28,0.092
03/26/2021,13:46:29,0.096
03/26/2021,13:46:30,0.106
03/26/2021,13:46:31,0.111
03/26/2021,13:46:32,0.124
03/26/2021,13:46:33,0.11
03/26/2021,13:46:34,0.128
03/26/2021,13:46:35,0.094
03/26/2021,13:46:36,0.104
03/26/2021,13:46:37,0.105
03/26/2021,13:46:38,0.11
03/26/2021,13:46:39,0.108
03/26/2021,13:46:40,0.087
03/26/2021,13:46:41,0.095
03/26/2021,13:46:42,0.102
03/26/2021,13:46:43,0.105
03/26/2021,13:46:44,0.114
03/26/2021,13:46:45,0.121
03/26/2021,13:46:46,0.112
03/26/2021,13:46:47,0.102
03/26/2021,13:46:48,0.109
03/26/2021,13:46:49,0.092
03/26/2021,13:46:50,0.102
03/26/2021,13:46:51,0.118
03/26/2021,13:46:52,0.104
03/26/2021,13:46:53,0.107
03/26/2021,13:46:54,0.099
03/26/2021,13:46:55,0.113
03/26/2021,13:46:56,0.094
03/26/2021,13:46:57,0.108
03/26/2021,13:46:58,0.086
03/26/2021,13:46:59,0.098
03/26/2021,13:47:00,0.145
03/26/2021,13:47:01,0.094
