TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,02/15/2022
Start Time:,01:25:04
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.028
,Minimum:,0.017
,Time of Minimum:,01:25:30
,Date of Minimum:,02/15/2022
,Maximum:,0.062
,Time of Maximum:,01:25:42
,Date of Maximum:,02/15/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/15/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/15/2022,13:25:05,0.037
02/15/2022,13:25:06,0.038
02/15/2022,13:25:07,0.033
02/15/2022,13:25:08,0.034
02/15/2022,13:25:09,0.029
02/15/2022,13:25:10,0.03
02/15/2022,13:25:11,0.028
02/15/2022,13:25:12,0.039
02/15/2022,13:25:13,0.032
02/15/2022,13:25:14,0.033
02/15/2022,13:25:15,0.027
02/15/2022,13:25:16,0.021
02/15/2022,13:25:17,0.025
02/15/2022,13:25:18,0.037
02/15/2022,13:25:19,0.039
02/15/2022,13:25:20,0.026
02/15/2022,13:25:21,0.03
02/15/2022,13:25:22,0.032
02/15/2022,13:25:23,0.025
02/15/2022,13:25:24,0.03
02/15/2022,13:25:25,0.018
02/15/2022,13:25:26,0.021
02/15/2022,13:25:27,0.034
02/15/2022,13:25:28,0.023
02/15/2022,13:25:29,0.024
02/15/2022,13:25:30,0.017
02/15/2022,13:25:31,0.018
02/15/2022,13:25:32,0.022
02/15/2022,13:25:33,0.023
02/15/2022,13:25:34,0.027
02/15/2022,13:25:35,0.02
02/15/2022,13:25:36,0.027
02/15/2022,13:25:37,0.028
02/15/2022,13:25:38,0.023
02/15/2022,13:25:39,0.026
02/15/2022,13:25:40,0.028
02/15/2022,13:25:41,0.028
02/15/2022,13:25:42,0.062
02/15/2022,13:25:43,0.023
02/15/2022,13:25:44,0.031
02/15/2022,13:25:45,0.036
02/15/2022,13:25:46,0.025
02/15/2022,13:25:47,0.037
02/15/2022,13:25:48,0.032
02/15/2022,13:25:49,0.021
02/15/2022,13:25:50,0.022
02/15/2022,13:25:51,0.026
02/15/2022,13:25:52,0.031
02/15/2022,13:25:53,0.023
02/15/2022,13:25:54,0.021
02/15/2022,13:25:55,0.037
02/15/2022,13:25:56,0.018
02/15/2022,13:25:57,0.024
02/15/2022,13:25:58,0.018
02/15/2022,13:25:59,0.021
02/15/2022,13:26:00,0.021
02/15/2022,13:26:01,0.024
02/15/2022,13:26:02,0.025
02/15/2022,13:26:03,0.037
02/15/2022,13:26:04,0.03

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,02/15/2022
Start Time:,02:25:05
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.027
,Minimum:,0.017
,Time of Minimum:,02:25:23
,Date of Minimum:,02/15/2022
,Maximum:,0.042
,Time of Maximum:,02:25:06
,Date of Maximum:,02/15/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/15/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/15/2022,14:25:06,0.042
02/15/2022,14:25:07,0.028
02/15/2022,14:25:08,0.028
02/15/2022,14:25:09,0.035
02/15/2022,14:25:10,0.031
02/15/2022,14:25:11,0.034
02/15/2022,14:25:12,0.024
02/15/2022,14:25:13,0.04
02/15/2022,14:25:14,0.034
02/15/2022,14:25:15,0.04
02/15/2022,14:25:16,0.029
02/15/2022,14:25:17,0.025
02/15/2022,14:25:18,0.024
02/15/2022,14:25:19,0.03
02/15/2022,14:25:20,0.024
02/15/2022,14:25:21,0.025
02/15/2022,14:25:22,0.018
02/15/2022,14:25:23,0.017
02/15/2022,14:25:24,0.024
02/15/2022,14:25:25,0.026
02/15/2022,14:25:26,0.02
02/15/2022,14:25:27,0.027
02/15/2022,14:25:28,0.033
02/15/2022,14:25:29,0.023
02/15/2022,14:25:30,0.019
02/15/2022,14:25:31,0.021
02/15/2022,14:25:32,0.021
02/15/2022,14:25:33,0.03
02/15/2022,14:25:34,0.025
02/15/2022,14:25:35,0.024
02/15/2022,14:25:36,0.02
02/15/2022,14:25:37,0.019
02/15/2022,14:25:38,0.03
02/15/2022,14:25:39,0.029
02/15/2022,14:25:40,0.021
02/15/2022,14:25:41,0.025
02/15/2022,14:25:42,0.026
02/15/2022,14:25:43,0.023
02/15/2022,14:25:44,0.028
02/15/2022,14:25:45,0.03
02/15/2022,14:25:46,0.033
02/15/2022,14:25:47,0.025
02/15/2022,14:25:48,0.021
02/15/2022,14:25:49,0.025
02/15/2022,14:25:50,0.024
02/15/2022,14:25:51,0.021
02/15/2022,14:25:52,0.024
02/15/2022,14:25:53,0.033
02/15/2022,14:25:54,0.022
02/15/2022,14:25:55,0.035
02/15/2022,14:25:56,0.026
02/15/2022,14:25:57,0.036
02/15/2022,14:25:58,0.025
02/15/2022,14:25:59,0.035
02/15/2022,14:26:00,0.028
02/15/2022,14:26:01,0.029
02/15/2022,14:26:02,0.029
02/15/2022,14:26:03,0.027
02/15/2022,14:26:04,0.033
02/15/2022,14:26:05,0.026

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 3
Start Date:,02/15/2022
Start Time:,03:25:05
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.027
,Minimum:,0.014
,Time of Minimum:,03:25:36
,Date of Minimum:,02/15/2022
,Maximum:,0.05
,Time of Maximum:,03:25:51
,Date of Maximum:,02/15/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/15/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/15/2022,15:25:06,0.027
02/15/2022,15:25:07,0.033
02/15/2022,15:25:08,0.029
02/15/2022,15:25:09,0.032
02/15/2022,15:25:10,0.029
02/15/2022,15:25:11,0.026
02/15/2022,15:25:12,0.025
02/15/2022,15:25:13,0.024
02/15/2022,15:25:14,0.025
02/15/2022,15:25:15,0.036
02/15/2022,15:25:16,0.03
02/15/2022,15:25:17,0.031
02/15/2022,15:25:18,0.029
02/15/2022,15:25:19,0.026
02/15/2022,15:25:20,0.024
02/15/2022,15:25:21,0.029
02/15/2022,15:25:22,0.029
02/15/2022,15:25:23,0.03
02/15/2022,15:25:24,0.032
