TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,11/19/2021
Start Time:,03:14:56
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.007
,Minimum:,0
,Time of Minimum:,03:15:43
,Date of Minimum:,11/19/2021
,Maximum:,0.03
,Time of Maximum:,03:14:58
,Date of Maximum:,11/19/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/19/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/19/2021,15:14:57,0.023
11/19/2021,15:14:58,0.03
11/19/2021,15:14:59,0.024
11/19/2021,15:15:00,0.022
11/19/2021,15:15:01,0.016
11/19/2021,15:15:02,0.014
11/19/2021,15:15:03,0.018
11/19/2021,15:15:04,0.015
11/19/2021,15:15:05,0.015
11/19/2021,15:15:06,0.016
11/19/2021,15:15:07,0.015
11/19/2021,15:15:08,0.026
11/19/2021,15:15:09,0.015
11/19/2021,15:15:10,0.008
11/19/2021,15:15:11,0.008
11/19/2021,15:15:12,0
11/19/2021,15:15:13,0.007
11/19/2021,15:15:14,0.003
11/19/2021,15:15:15,0.006
11/19/2021,15:15:16,0.005
11/19/2021,15:15:17,0
11/19/2021,15:15:18,0.003
11/19/2021,15:15:19,0
11/19/2021,15:15:20,0
11/19/2021,15:15:21,0
11/19/2021,15:15:22,0
11/19/2021,15:15:23,0
11/19/2021,15:15:24,0
11/19/2021,15:15:25,0
11/19/2021,15:15:26,0
11/19/2021,15:15:27,0
11/19/2021,15:15:28,0
11/19/2021,15:15:29,0
11/19/2021,15:15:30,0
11/19/2021,15:15:31,0
11/19/2021,15:15:32,0
11/19/2021,15:15:33,0
11/19/2021,15:15:34,0
11/19/2021,15:15:35,0
