TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 1
Start Date:,02/25/2022
Start Time:,11:51:28
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.13
,Minimum:,0.1
,Time of Minimum:,11:51:33
,Date of Minimum:,02/25/2022
,Maximum:,0.201
,Time of Maximum:,11:52:20
,Date of Maximum:,02/25/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,02/25/2022
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
02/25/2022,11:51:29,0.119
02/25/2022,11:51:30,0.127
02/25/2022,11:51:31,0.111
02/25/2022,11:51:32,0.11
02/25/2022,11:51:33,0.1
02/25/2022,11:51:34,0.121
02/25/2022,11:51:35,0.113
02/25/2022,11:51:36,0.125
02/25/2022,11:51:37,0.142
02/25/2022,11:51:38,0.128
02/25/2022,11:51:39,0.146
02/25/2022,11:51:40,0.14
02/25/2022,11:51:41,0.13
02/25/2022,11:51:42,0.142
02/25/2022,11:51:43,0.136
02/25/2022,11:51:44,0.136
02/25/2022,11:51:45,0.131
02/25/2022,11:51:46,0.122
02/25/2022,11:51:47,0.179
02/25/2022,11:51:48,0.114
02/25/2022,11:51:49,0.11
02/25/2022,11:51:50,0.109
02/25/2022,11:51:51,0.104
02/25/2022,11:51:52,0.138
02/25/2022,11:51:53,0.118
02/25/2022,11:51:54,0.121
02/25/2022,11:51:55,0.126
02/25/2022,11:51:56,0.118
02/25/2022,11:51:57,0.116
02/25/2022,11:51:58,0.138
02/25/2022,11:51:59,0.16
02/25/2022,11:52:00,0.156
02/25/2022,11:52:01,0.136
02/25/2022,11:52:02,0.144
02/25/2022,11:52:03,0.145
02/25/2022,11:52:04,0.144
02/25/2022,11:52:05,0.152
02/25/2022,11:52:06,0.142
02/25/2022,11:52:07,0.123
02/25/2022,11:52:08,0.136
02/25/2022,11:52:09,0.123
02/25/2022,11:52:10,0.131
