TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 1
Start Date:,08/10/2021
Start Time:,01:52:36
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.065
,Minimum:,0.049
,Time of Minimum:,01:53:07
,Date of Minimum:,08/10/2021
,Maximum:,0.086
,Time of Maximum:,01:52:41
,Date of Maximum:,08/10/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/10/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/10/2021,13:52:37,0.08
08/10/2021,13:52:38,0.055
08/10/2021,13:52:39,0.082
08/10/2021,13:52:40,0.068
08/10/2021,13:52:41,0.086
08/10/2021,13:52:42,0.063
08/10/2021,13:52:43,0.057
08/10/2021,13:52:44,0.056
08/10/2021,13:52:45,0.079
08/10/2021,13:52:46,0.083
08/10/2021,13:52:47,0.07
08/10/2021,13:52:48,0.07
08/10/2021,13:52:49,0.065
08/10/2021,13:52:50,0.053
08/10/2021,13:52:51,0.067
08/10/2021,13:52:52,0.064
08/10/2021,13:52:53,0.052
08/10/2021,13:52:54,0.056
08/10/2021,13:52:55,0.061
08/10/2021,13:52:56,0.052
08/10/2021,13:52:57,0.061
08/10/2021,13:52:58,0.06
08/10/2021,13:52:59,0.053
08/10/2021,13:53:00,0.066
08/10/2021,13:53:01,0.058
08/10/2021,13:53:02,0.064
08/10/2021,13:53:03,0.061
08/10/2021,13:53:04,0.058
08/10/2021,13:53:05,0.075
08/10/2021,13:53:06,0.065
08/10/2021,13:53:07,0.049
08/10/2021,13:53:08,0.06
08/10/2021,13:53:09,0.057
08/10/2021,13:53:10,0.071
08/10/2021,13:53:11,0.058
08/10/2021,13:53:12,0.06
08/10/2021,13:53:13,0.067
08/10/2021,13:53:14,0.058
08/10/2021,13:53:15,0.061
08/10/2021,13:53:16,0.054
08/10/2021,13:53:17,0.067
08/10/2021,13:53:18,0.059
08/10/2021,13:53:19,0.076
08/10/2021,13:53:20,0.063
08/10/2021,13:53:21,0.074
08/10/2021,13:53:22,0.084
08/10/2021,13:53:23,0.058
08/10/2021,13:53:24,0.06
08/10/2021,13:53:25,0.071
08/10/2021,13:53:26,0.063
08/10/2021,13:53:27,0.078
08/10/2021,13:53:28,0.061
08/10/2021,13:53:29,0.068
08/10/2021,13:53:30,0.057
08/10/2021,13:53:31,0.065
08/10/2021,13:53:32,0.06
08/10/2021,13:53:33,0.064
08/10/2021,13:53:34,0.083
08/10/2021,13:53:35,0.062
08/10/2021,13:53:36,0.062

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 2
Start Date:,08/10/2021
Start Time:,02:52:37
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.061
,Minimum:,0.039
,Time of Minimum:,02:53:18
,Date of Minimum:,08/10/2021
,Maximum:,0.087
,Time of Maximum:,02:53:36
,Date of Maximum:,08/10/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/10/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/10/2021,14:52:38,0.062
08/10/2021,14:52:39,0.062
08/10/2021,14:52:40,0.072
08/10/2021,14:52:41,0.057
08/10/2021,14:52:42,0.07
08/10/2021,14:52:43,0.068
08/10/2021,14:52:44,0.059
08/10/2021,14:52:45,0.059
08/10/2021,14:52:46,0.066
08/10/2021,14:52:47,0.071
08/10/2021,14:52:48,0.058
08/10/2021,14:52:49,0.075
08/10/2021,14:52:50,0.068
08/10/2021,14:52:51,0.055
08/10/2021,14:52:52,0.06
08/10/2021,14:52:53,0.068
08/10/2021,14:52:54,0.066
08/10/2021,14:52:55,0.067
08/10/2021,14:52:56,0.059
08/10/2021,14:52:57,0.069
08/10/2021,14:52:58,0.067
08/10/2021,14:52:59,0.062
08/10/2021,14:53:00,0.065
08/10/2021,14:53:01,0.064
08/10/2021,14:53:02,0.052
08/10/2021,14:53:03,0.057
08/10/2021,14:53:04,0.061
08/10/2021,14:53:05,0.06
08/10/2021,14:53:06,0.05
08/10/2021,14:53:07,0.061
08/10/2021,14:53:08,0.053
08/10/2021,14:53:09,0.062
08/10/2021,14:53:10,0.064
08/10/2021,14:53:11,0.076
08/10/2021,14:53:12,0.06
08/10/2021,14:53:13,0.041
08/10/2021,14:53:14,0.054
08/10/2021,14:53:15,0.06
08/10/2021,14:53:16,0.048
08/10/2021,14:53:17,0.055
08/10/2021,14:53:18,0.039
08/10/2021,14:53:19,0.062
08/10/2021,14:53:20,0.063
08/10/2021,14:53:21,0.052
08/10/2021,14:53:22,0.061
08/10/2021,14:53:23,0.051
08/10/2021,14:53:24,0.044
08/10/2021,14:53:25,0.061
08/10/2021,14:53:26,0.054
08/10/2021,14:53:27,0.062
08/10/2021,14:53:28,0.063
08/10/2021,14:53:29,0.057
08/10/2021,14:53:30,0.064
08/10/2021,14:53:31,0.063
08/10/2021,14:53:32,0.063
08/10/2021,14:53:33,0.064
08/10/2021,14:53:34,0.058
08/10/2021,14:53:35,0.062
08/10/2021,14:53:36,0.087
08/10/2021,14:53:37,0.067

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 3
Start Date:,08/10/2021
Start Time:,03:52:37
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.059
,Minimum:,0.04
,Time of Minimum:,03:52:44
,Date of Minimum:,08/10/2021
,Maximum:,0.084
,Time of Maximum:,03:53:21
,Date of Maximum:,08/10/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/10/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/10/2021,15:52:38,0.057
08/10/2021,15:52:39,0.041
08/10/2021,15:52:40,0.057
08/10/2021,15:52:41,0.05
08/10/2021,15:52:42,0.057
08/10/2021,15:52:43,0.057
08/10/2021,15:52:44,0.04
08/10/2021,15:52:45,0.05
08/10/2021,15:52:46,0.071
08/10/2021,15:52:47,0.049
08/10/2021,15:52:48,0.067
08/10/2021,15:52:49,0.061
08/10/2021,15:52:50,0.05
08/10/2021,15:52:51,0.051
08/10/2021,15:52:52,0.042
08/10/2021,15:52:53,0.056
08/10/2021,15:52:54,0.061
08/10/2021,15:52:55,0.062
08/10/2021,15:52:56,0.058
08/10/2021,15:52:57,0.07
08/10/2021,15:52:58,0.071
08/10/2021,15:52:59,0.065
08/10/2021,15:53:00,0.055
08/10/2021,15:53:01,0.058
08/10/2021,15:53:02,0.06
08/10/2021,15:53:03,0.059
08/10/2021,15:53:04,0.06
08/10/2021,15:53:05,0.057
08/10/2021,15:53:06,0.06
08/10/2021,15:53:07,0.069
08/10/2021,15:53:08,0.065
08/10/2021,15:53:09,0.075
08/10/2021,15:53:10,0.068
08/10/2021,15:53:11,0.074
08/10/2021,15:53:12,0.055
08/10/2021,15:53:13,0.054
08/10/2021,15:53:14,0.063
08/10/2021,15:53:15,0.069
08/10/2021,15:53:16,0.054
08/10/2021,15:53:17,0.056
08/10/2021,15:53:18,0.066
08/10/2021,15:53:19,0.054
08/10/2021,15:53:20,0.061
08/10/2021,15:53:21,0.084
08/10/2021,15:53:22,0.053
08/10/2021,15:53:23,0.064
08/10/2021,15:53:24,0.063
08/10/2021,15:53:25,0.056
08/10/2021,15:53:26,0.063
08/10/2021,15:53:27,0.045
08/10/2021,15:53:28,0.053
08/10/2021,15:53:29,0.052
08/10/2021,15:53:30,0.048
08/10/2021,15:53:31,0.053
08/10/2021,15:53:32,0.057
08/10/2021,15:53:33,0.054
08/10/2021,15:53:34,0.054
08/10/2021,15:53:35,0.054
08/10/2021,15:53:36,0.061
08/10/2021,15:53:37,0.064

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 4
Start Date:,08/10/2021
Start Time:,04:52:37
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.074
,Minimum:,0.054
,Time of Minimum:,04:52:48
,Date of Minimum:,08/10/2021
,Maximum:,0.111
,Time of Maximum:,04:53:26
,Date of Maximum:,08/10/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/10/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/10/2021,16:52:38,0.063
08/10/2021,16:52:39,0.065
08/10/2021,16:52:40,0.073
08/10/2021,16:52:41,0.078
08/10/2021,16:52:42,0.062
08/10/2021,16:52:43,0.061
08/10/2021,16:52:44,0.084
08/10/2021,16:52:45,0.076
08/10/2021,16:52:46,0.063
08/10/2021,16:52:47,0.063
08/10/2021,16:52:48,0.054
08/10/2021,16:52:49,0.075
08/10/2021,16:52:50,0.065
08/10/2021,16:52:51,0.079
08/10/2021,16:52:52,0.077
08/10/2021,16:52:53,0.055
08/10/2021,16:52:54,0.07
08/10/2021,16:52:55,0.072
08/10/2021,16:52:56,0.059
08/10/2021,16:52:57,0.074
08/10/2021,16:52:58,0.071
08/10/2021,16:52:59,0.063
08/10/2021,16:53:00,0.105
08/10/2021,16:53:01,0.074
08/10/2021,16:53:02,0.076
08/10/2021,16:53:03,0.072
08/10/2021,16:53:04,0.091
08/10/2021,16:53:05,0.073
08/10/2021,16:53:06,0.072
08/10/2021,16:53:07,0.071
08/10/2021,16:53:08,0.077
08/10/2021,16:53:09,0.063
08/10/2021,16:53:10,0.062
08/10/2021,16:53:11,0.086
08/10/2021,16:53:12,0.085
08/10/2021,16:53:13,0.074
08/10/2021,16:53:14,0.068
08/10/2021,16:53:15,0.07
08/10/2021,16:53:16,0.069
08/10/2021,16:53:17,0.073
08/10/2021,16:53:18,0.076
08/10/2021,16:53:19,0.074
08/10/2021,16:53:20,0.103
08/10/2021,16:53:21,0.072
08/10/2021,16:53:22,0.072
08/10/2021,16:53:23,0.082
08/10/2021,16:53:24,0.095
08/10/2021,16:53:25,0.075
08/10/2021,16:53:26,0.111
08/10/2021,16:53:27,0.106
08/10/2021,16:53:28,0.077
08/10/2021,16:53:29,0.076
08/10/2021,16:53:30,0.067
08/10/2021,16:53:31,0.073
08/10/2021,16:53:32,0.09
08/10/2021,16:53:33,0.078
08/10/2021,16:53:34,0.064
08/10/2021,16:53:35,0.065
08/10/2021,16:53:36,0.074
08/10/2021,16:53:37,0.06

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 5
Start Date:,08/10/2021
Start Time:,05:52:37
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.088
,Minimum:,0.068
,Time of Minimum:,05:52:51
,Date of Minimum:,08/10/2021
,Maximum:,0.119
,Time of Maximum:,05:53:36
,Date of Maximum:,08/10/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/10/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/10/2021,17:52:38,0.075
08/10/2021,17:52:39,0.079
08/10/2021,17:52:40,0.086
08/10/2021,17:52:41,0.076
08/10/2021,17:52:42,0.102
08/10/2021,17:52:43,0.083
08/10/2021,17:52:44,0.11
08/10/2021,17:52:45,0.087
08/10/2021,17:52:46,0.09
08/10/2021,17:52:47,0.074
08/10/2021,17:52:48,0.089
08/10/2021,17:52:49,0.077
08/10/2021,17:52:50,0.085
08/10/2021,17:52:51,0.068
08/10/2021,17:52:52,0.08
08/10/2021,17:52:53,0.082
08/10/2021,17:52:54,0.08
08/10/2021,17:52:55,0.083
08/10/2021,17:52:56,0.087
08/10/2021,17:52:57,0.081
08/10/2021,17:52:58,0.085
08/10/2021,17:52:59,0.076
08/10/2021,17:53:00,0.085
08/10/2021,17:53:01,0.09
08/10/2021,17:53:02,0.083
08/10/2021,17:53:03,0.089
08/10/2021,17:53:04,0.093
08/10/2021,17:53:05,0.097
08/10/2021,17:53:06,0.086
08/10/2021,17:53:07,0.075
08/10/2021,17:53:08,0.078
08/10/2021,17:53:09,0.103
08/10/2021,17:53:10,0.078
08/10/2021,17:53:11,0.086
08/10/2021,17:53:12,0.084
08/10/2021,17:53:13,0.084
08/10/2021,17:53:14,0.106
08/10/2021,17:53:15,0.082
08/10/2021,17:53:16,0.083
08/10/2021,17:53:17,0.08
08/10/2021,17:53:18,0.073
08/10/2021,17:53:19,0.099
08/10/2021,17:53:20,0.093
08/10/2021,17:53:21,0.098
08/10/2021,17:53:22,0.091
08/10/2021,17:53:23,0.082
08/10/2021,17:53:24,0.099
08/10/2021,17:53:25,0.093
08/10/2021,17:53:26,0.091
08/10/2021,17:53:27,0.099
08/10/2021,17:53:28,0.106
08/10/2021,17:53:29,0.094
08/10/2021,17:53:30,0.093
08/10/2021,17:53:31,0.099
08/10/2021,17:53:32,0.098
08/10/2021,17:53:33,0.099
08/10/2021,17:53:34,0.104
08/10/2021,17:53:35,0.085
08/10/2021,17:53:36,0.119
08/10/2021,17:53:37,0.102

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201704010
Test Name:,Test 6
Start Date:,08/10/2021
Start Time:,06:52:37
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.078
,Minimum:,0.061
,Time of Minimum:,06:52:41
,Date of Minimum:,08/10/2021
,Maximum:,0.106
,Time of Maximum:,06:52:49
,Date of Maximum:,08/10/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,08/10/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
08/10/2021,18:52:38,0.076
08/10/2021,18:52:39,0.065
08/10/2021,18:52:40,0.07
08/10/2021,18:52:41,0.061
08/10/2021,18:52:42,0.081
08/10/2021,18:52:43,0.073
08/10/2021,18:52:44,0.082
08/10/2021,18:52:45,0.072
08/10/2021,18:52:46,0.078
08/10/2021,18:52:47,0.095
08/10/2021,18:52:48,0.072
