TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,07/03/2020
Start Time:,11:45:42
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.118
,Minimum:,0.089
,Time of Minimum:,11:46:25
,Date of Minimum:,07/03/2020
,Maximum:,0.161
,Time of Maximum:,11:46:35
,Date of Maximum:,07/03/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,07/03/2020
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
07/03/2020,11:45:43,0.103
07/03/2020,11:45:44,0.127
07/03/2020,11:45:45,0.107
07/03/2020,11:45:46,0.099
07/03/2020,11:45:47,0.105
07/03/2020,11:45:48,0.102
07/03/2020,11:45:49,0.13
07/03/2020,11:45:50,0.115
07/03/2020,11:45:51,0.122
07/03/2020,11:45:52,0.104
07/03/2020,11:45:53,0.127
07/03/2020,11:45:54,0.117
07/03/2020,11:45:55,0.121
07/03/2020,11:45:56,0.106
07/03/2020,11:45:57,0.106
07/03/2020,11:45:58,0.108
07/03/2020,11:45:59,0.106
07/03/2020,11:46:00,0.105
07/03/2020,11:46:01,0.094
07/03/2020,11:46:02,0.098
07/03/2020,11:46:03,0.097
07/03/2020,11:46:04,0.11
07/03/2020,11:46:05,0.123
07/03/2020,11:46:06,0.114
07/03/2020,11:46:07,0.125
07/03/2020,11:46:08,0.126
07/03/2020,11:46:09,0.105
07/03/2020,11:46:10,0.111
07/03/2020,11:46:11,0.115
07/03/2020,11:46:12,0.14
07/03/2020,11:46:13,0.152
07/03/2020,11:46:14,0.145
07/03/2020,11:46:15,0.12
07/03/2020,11:46:16,0.112
07/03/2020,11:46:17,0.133
07/03/2020,11:46:18,0.139
07/03/2020,11:46:19,0.125
07/03/2020,11:46:20,0.11
07/03/2020,11:46:21,0.109
07/03/2020,11:46:22,0.116
07/03/2020,11:46:23,0.118
07/03/2020,11:46:24,0.119
07/03/2020,11:46:25,0.089
07/03/2020,11:46:26,0.135
07/03/2020,11:46:27,0.135
07/03/2020,11:46:28,0.135
07/03/2020,11:46:29,0.124
07/03/2020,11:46:30,0.121
07/03/2020,11:46:31,0.149
07/03/2020,11:46:32,0.12
07/03/2020,11:46:33,0.123
07/03/2020,11:46:34,0.129
07/03/2020,11:46:35,0.161
07/03/2020,11:46:36,0.104
07/03/2020,11:46:37,0.115
07/03/2020,11:46:38,0.115
07/03/2020,11:46:39,0.113
07/03/2020,11:46:40,0.12
07/03/2020,11:46:41,0.13
07/03/2020,11:46:42,0.113

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 2
Start Date:,07/03/2020
Start Time:,12:45:42
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

