TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 1
Start Date:,05/22/2020
Start Time:,08:12:52
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.07
,Minimum:,0.043
,Time of Minimum:,08:13:15
,Date of Minimum:,05/22/2020
,Maximum:,0.103
,Time of Maximum:,08:13:24
,Date of Maximum:,05/22/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,05/22/2020
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
05/22/2020,08:12:53,0.054
05/22/2020,08:12:54,0.053
05/22/2020,08:12:55,0.067
05/22/2020,08:12:56,0.08
05/22/2020,08:12:57,0.053
05/22/2020,08:12:58,0.05
05/22/2020,08:12:59,0.045
05/22/2020,08:13:00,0.064
05/22/2020,08:13:01,0.063
05/22/2020,08:13:02,0.062
05/22/2020,08:13:03,0.057
05/22/2020,08:13:04,0.044
05/22/2020,08:13:05,0.052
05/22/2020,08:13:06,0.063
05/22/2020,08:13:07,0.051
05/22/2020,08:13:08,0.063
05/22/2020,08:13:09,0.046
05/22/2020,08:13:10,0.049
05/22/2020,08:13:11,0.061
05/22/2020,08:13:12,0.059
05/22/2020,08:13:13,0.053
05/22/2020,08:13:14,0.062
05/22/2020,08:13:15,0.043
05/22/2020,08:13:16,0.048
05/22/2020,08:13:17,0.05
05/22/2020,08:13:18,0.08
05/22/2020,08:13:19,0.054
05/22/2020,08:13:20,0.082
05/22/2020,08:13:21,0.071
05/22/2020,08:13:22,0.072
05/22/2020,08:13:23,0.07
05/22/2020,08:13:24,0.103
05/22/2020,08:13:25,0.068
05/22/2020,08:13:26,0.068
05/22/2020,08:13:27,0.069
05/22/2020,08:13:28,0.076
05/22/2020,08:13:29,0.075
05/22/2020,08:13:30,0.098
05/22/2020,08:13:31,0.069
05/22/2020,08:13:32,0.086
05/22/2020,08:13:33,0.086
05/22/2020,08:13:34,0.084
05/22/2020,08:13:35,0.094
05/22/2020,08:13:36,0.072
05/22/2020,08:13:37,0.078
05/22/2020,08:13:38,0.073
05/22/2020,08:13:39,0.087
05/22/2020,08:13:40,0.091
05/22/2020,08:13:41,0.092
05/22/2020,08:13:42,0.083
05/22/2020,08:13:43,0.093
