TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,12/14/2021
Start Time:,02:15:22
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.045
,Minimum:,0.014
,Time of Minimum:,02:16:05
,Date of Minimum:,12/14/2021
,Maximum:,0.076
,Time of Maximum:,02:15:30
,Date of Maximum:,12/14/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,12/14/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
12/14/2021,14:15:23,0.041
12/14/2021,14:15:24,0.05
12/14/2021,14:15:25,0.05
12/14/2021,14:15:26,0.063
12/14/2021,14:15:27,0.056
12/14/2021,14:15:28,0.054
12/14/2021,14:15:29,0.061
12/14/2021,14:15:30,0.076
12/14/2021,14:15:31,0.066
12/14/2021,14:15:32,0.064
12/14/2021,14:15:33,0.058
12/14/2021,14:15:34,0.069
12/14/2021,14:15:35,0.057
12/14/2021,14:15:36,0.051
12/14/2021,14:15:37,0.042
12/14/2021,14:15:38,0.031
12/14/2021,14:15:39,0.029
12/14/2021,14:15:40,0.016
12/14/2021,14:15:41,0.019
12/14/2021,14:15:42,0.023
12/14/2021,14:15:43,0.014
12/14/2021,14:15:44,0.034
12/14/2021,14:15:45,0.038
12/14/2021,14:15:46,0.037
12/14/2021,14:15:47,0.039
12/14/2021,14:15:48,0.039
12/14/2021,14:15:49,0.054
12/14/2021,14:15:50,0.054
12/14/2021,14:15:51,0.073
12/14/2021,14:15:52,0.064
12/14/2021,14:15:53,0.071
12/14/2021,14:15:54,0.062
12/14/2021,14:15:55,0.059
12/14/2021,14:15:56,0.06
12/14/2021,14:15:57,0.052
12/14/2021,14:15:58,0.043
12/14/2021,14:15:59,0.051
12/14/2021,14:16:00,0.05
12/14/2021,14:16:01,0.031
12/14/2021,14:16:02,0.03
12/14/2021,14:16:03,0.022
12/14/2021,14:16:04,0.024
12/14/2021,14:16:05,0.014
12/14/2021,14:16:06,0.028
12/14/2021,14:16:07,0.028
12/14/2021,14:16:08,0.016
12/14/2021,14:16:09,0.02
12/14/2021,14:16:10,0.018
12/14/2021,14:16:11,0.039
12/14/2021,14:16:12,0.031
12/14/2021,14:16:13,0.032
12/14/2021,14:16:14,0.043
12/14/2021,14:16:15,0.046
12/14/2021,14:16:16,0.061
12/14/2021,14:16:17,0.059
12/14/2021,14:16:18,0.07
12/14/2021,14:16:19,0.067
12/14/2021,14:16:20,0.06
12/14/2021,14:16:21,0.055
12/14/2021,14:16:22,0.06

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 2
Start Date:,12/14/2021
Start Time:,03:15:23
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.04
,Minimum:,0.004
