TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,11/09/2021
Start Time:,03:50:50
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.048
,Minimum:,0.011
,Time of Minimum:,03:51:49
,Date of Minimum:,11/09/2021
,Maximum:,0.135
,Time of Maximum:,03:51:21
,Date of Maximum:,11/09/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/09/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/09/2021,15:50:51,0.051
11/09/2021,15:50:52,0.062
11/09/2021,15:50:53,0.051
11/09/2021,15:50:54,0.043
11/09/2021,15:50:55,0.05
11/09/2021,15:50:56,0.048
11/09/2021,15:50:57,0.063
11/09/2021,15:50:58,0.052
11/09/2021,15:50:59,0.054
11/09/2021,15:51:00,0.055
11/09/2021,15:51:01,0.051
11/09/2021,15:51:02,0.059
11/09/2021,15:51:03,0.059
11/09/2021,15:51:04,0.086
11/09/2021,15:51:05,0.063
11/09/2021,15:51:06,0.063
11/09/2021,15:51:07,0.074
11/09/2021,15:51:08,0.048
11/09/2021,15:51:09,0.042
11/09/2021,15:51:10,0.027
11/09/2021,15:51:11,0.04
11/09/2021,15:51:12,0.027
11/09/2021,15:51:13,0.027
11/09/2021,15:51:14,0.029
11/09/2021,15:51:15,0.021
11/09/2021,15:51:16,0.024
11/09/2021,15:51:17,0.021
11/09/2021,15:51:18,0.023
11/09/2021,15:51:19,0.032
11/09/2021,15:51:20,0.03
11/09/2021,15:51:21,0.135
11/09/2021,15:51:22,0.033
11/09/2021,15:51:23,0.056
11/09/2021,15:51:24,0.05
11/09/2021,15:51:25,0.058
11/09/2021,15:51:26,0.052
11/09/2021,15:51:27,0.053
11/09/2021,15:51:28,0.092
11/09/2021,15:51:29,0.054
11/09/2021,15:51:30,0.064
11/09/2021,15:51:31,0.062
11/09/2021,15:51:32,0.071
11/09/2021,15:51:33,0.065
11/09/2021,15:51:34,0.064
11/09/2021,15:51:35,0.054
11/09/2021,15:51:36,0.052
11/09/2021,15:51:37,0.051
11/09/2021,15:51:38,0.043
11/09/2021,15:51:39,0.043
11/09/2021,15:51:40,0.032
11/09/2021,15:51:41,0.037
11/09/2021,15:51:42,0.06
11/09/2021,15:51:43,0.033
11/09/2021,15:51:44,0.054
11/09/2021,15:51:45,0.021
11/09/2021,15:51:46,0.028
11/09/2021,15:51:47,0.013
11/09/2021,15:51:48,0.025
11/09/2021,15:51:49,0.011
11/09/2021,15:51:50,0.012

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 2
Start Date:,11/09/2021
Start Time:,04:50:51
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.05
,Minimum:,0.02
,Time of Minimum:,04:51:50
,Date of Minimum:,11/09/2021
,Maximum:,0.078
,Time of Maximum:,04:51:09
,Date of Maximum:,11/09/2021

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,11/09/2021
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
11/09/2021,16:50:52,0.045
11/09/2021,16:50:53,0.046
11/09/2021,16:50:54,0.054
11/09/2021,16:50:55,0.048
11/09/2021,16:50:56,0.044
11/09/2021,16:50:57,0.052
11/09/2021,16:50:58,0.055
11/09/2021,16:50:59,0.059
11/09/2021,16:51:00,0.053
11/09/2021,16:51:01,0.056
11/09/2021,16:51:02,0.059
11/09/2021,16:51:03,0.071
11/09/2021,16:51:04,0.048
11/09/2021,16:51:05,0.058
11/09/2021,16:51:06,0.055
11/09/2021,16:51:07,0.057
11/09/2021,16:51:08,0.051
11/09/2021,16:51:09,0.078
11/09/2021,16:51:10,0.058
11/09/2021,16:51:11,0.054
11/09/2021,16:51:12,0.06
11/09/2021,16:51:13,0.062
11/09/2021,16:51:14,0.065
11/09/2021,16:51:15,0.06
11/09/2021,16:51:16,0.054
11/09/2021,16:51:17,0.05
11/09/2021,16:51:18,0.055
11/09/2021,16:51:19,0.046
11/09/2021,16:51:20,0.048
11/09/2021,16:51:21,0.065
11/09/2021,16:51:22,0.05
11/09/2021,16:51:23,0.041
11/09/2021,16:51:24,0.045
11/09/2021,16:51:25,0.059
11/09/2021,16:51:26,0.052
11/09/2021,16:51:27,0.048
11/09/2021,16:51:28,0.054
11/09/2021,16:51:29,0.051
11/09/2021,16:51:30,0.056
11/09/2021,16:51:31,0.045
11/09/2021,16:51:32,0.053
11/09/2021,16:51:33,0.065
11/09/2021,16:51:34,0.051
11/09/2021,16:51:35,0.044
11/09/2021,16:51:36,0.074
11/09/2021,16:51:37,0.054
11/09/2021,16:51:38,0.05
11/09/2021,16:51:39,0.048
11/09/2021,16:51:40,0.036
11/09/2021,16:51:41,0.037
11/09/2021,16:51:42,0.064
11/09/2021,16:51:43,0.033
11/09/2021,16:51:44,0.034
11/09/2021,16:51:45,0.039
11/09/2021,16:51:46,0.037
11/09/2021,16:51:47,0.033
11/09/2021,16:51:48,0.039
11/09/2021,16:51:49,0.028
11/09/2021,16:51:50,0.02
11/09/2021,16:51:51,0.026

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
