TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 1
Start Date:,10/30/2020
Start Time:,07:47:32
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.022
,Minimum:,0.006
,Time of Minimum:,07:47:41
,Date of Minimum:,10/30/2020
,Maximum:,0.132
,Time of Maximum:,07:47:48
,Date of Maximum:,10/30/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,10/30/2020
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
10/30/2020,07:47:33,0.012
10/30/2020,07:47:34,0.013
10/30/2020,07:47:35,0.009
10/30/2020,07:47:36,0.012
10/30/2020,07:47:37,0.009
10/30/2020,07:47:38,0.009
10/30/2020,07:47:39,0.017
10/30/2020,07:47:40,0.009
10/30/2020,07:47:41,0.006
10/30/2020,07:47:42,0.011
10/30/2020,07:47:43,0.016
10/30/2020,07:47:44,0.023
10/30/2020,07:47:45,0.013
10/30/2020,07:47:46,0.007
10/30/2020,07:47:47,0.01
10/30/2020,07:47:48,0.132
10/30/2020,07:47:49,0.016
10/30/2020,07:47:50,0.011
10/30/2020,07:47:51,0.01
10/30/2020,07:47:52,0.011
10/30/2020,07:47:53,0.009
10/30/2020,07:47:54,0.012
10/30/2020,07:47:55,0.031
10/30/2020,07:47:56,0.012
10/30/2020,07:47:57,0.008
10/30/2020,07:47:58,0.013
10/30/2020,07:47:59,0.014
10/30/2020,07:48:00,0.016
10/30/2020,07:48:01,0.024
10/30/2020,07:48:02,0.03
10/30/2020,07:48:03,0.01
10/30/2020,07:48:04,0.014
10/30/2020,07:48:05,0.017
10/30/2020,07:48:06,0.018
10/30/2020,07:48:07,0.016
10/30/2020,07:48:08,0.022
10/30/2020,07:48:09,0.024
10/30/2020,07:48:10,0.02
10/30/2020,07:48:11,0.018
10/30/2020,07:48:12,0.034
10/30/2020,07:48:13,0.022
10/30/2020,07:48:14,0.047
10/30/2020,07:48:15,0.026
10/30/2020,07:48:16,0.03
10/30/2020,07:48:17,0.026
10/30/2020,07:48:18,0.034
10/30/2020,07:48:19,0.029
10/30/2020,07:48:20,0.027
10/30/2020,07:48:21,0.027
10/30/2020,07:48:22,0.028
10/30/2020,07:48:23,0.027
10/30/2020,07:48:24,0.029
10/30/2020,07:48:25,0.032
10/30/2020,07:48:26,0.027
10/30/2020,07:48:27,0.043
10/30/2020,07:48:28,0.025
10/30/2020,07:48:29,0.03
10/30/2020,07:48:30,0.02
10/30/2020,07:48:31,0.021
10/30/2020,07:48:32,0.031

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705006
Test Name:,Test 2
Start Date:,10/30/2020
Start Time:,08:47:32
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.035
,Minimum:,0.015
,Time of Minimum:,08:48:20
,Date of Minimum:,10/30/2020
,Maximum:,0.064
,Time of Maximum:,08:47:49
,Date of Maximum:,10/30/2020

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,10/30/2020
,Cal name:,USER5 

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
10/30/2020,08:47:33,0.039
10/30/2020,08:47:34,0.032
10/30/2020,08:47:35,0.042
10/30/2020,08:47:36,0.05
10/30/2020,08:47:37,0.046
10/30/2020,08:47:38,0.036
