TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 1
Start Date:,04/29/2022
Start Time:,12:55:12
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.037
,Minimum:,0.024
,Time of Minimum:,12:55:33
,Date of Minimum:,04/29/2022
,Maximum:,0.053
,Time of Maximum:,12:55:15
,Date of Maximum:,04/29/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,04/29/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
04/29/2022,12:55:13,0.047
04/29/2022,12:55:14,0.04
04/29/2022,12:55:15,0.053
04/29/2022,12:55:16,0.048
04/29/2022,12:55:17,0.047
04/29/2022,12:55:18,0.037
04/29/2022,12:55:19,0.033
04/29/2022,12:55:20,0.031
04/29/2022,12:55:21,0.032
04/29/2022,12:55:22,0.028
04/29/2022,12:55:23,0.027
04/29/2022,12:55:24,0.038
04/29/2022,12:55:25,0.025
04/29/2022,12:55:26,0.03
04/29/2022,12:55:27,0.033
04/29/2022,12:55:28,0.024
04/29/2022,12:55:29,0.025
04/29/2022,12:55:30,0.024
04/29/2022,12:55:31,0.025
04/29/2022,12:55:32,0.029
04/29/2022,12:55:33,0.024
04/29/2022,12:55:34,0.028
04/29/2022,12:55:35,0.032
04/29/2022,12:55:36,0.034
04/29/2022,12:55:37,0.025
04/29/2022,12:55:38,0.031
04/29/2022,12:55:39,0.044
04/29/2022,12:55:40,0.032
04/29/2022,12:55:41,0.039
04/29/2022,12:55:42,0.036
04/29/2022,12:55:43,0.037
04/29/2022,12:55:44,0.035
04/29/2022,12:55:45,0.04
04/29/2022,12:55:46,0.051
04/29/2022,12:55:47,0.041
04/29/2022,12:55:48,0.051
04/29/2022,12:55:49,0.045
04/29/2022,12:55:50,0.039
04/29/2022,12:55:51,0.037
04/29/2022,12:55:52,0.038
04/29/2022,12:55:53,0.04
04/29/2022,12:55:54,0.042
04/29/2022,12:55:55,0.042
04/29/2022,12:55:56,0.042
04/29/2022,12:55:57,0.048
04/29/2022,12:55:58,0.038
04/29/2022,12:55:59,0.038
04/29/2022,12:56:00,0.042
04/29/2022,12:56:01,0.033
04/29/2022,12:56:02,0.041
04/29/2022,12:56:03,0.039
04/29/2022,12:56:04,0.037
04/29/2022,12:56:05,0.041
04/29/2022,12:56:06,0.038
04/29/2022,12:56:07,0.044
04/29/2022,12:56:08,0.04
04/29/2022,12:56:09,0.039
04/29/2022,12:56:10,0.045
04/29/2022,12:56:11,0.04
04/29/2022,12:56:12,0.04

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 2
Start Date:,04/29/2022
Start Time:,01:55:13
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.032
,Minimum:,0.015
,Time of Minimum:,01:56:10
,Date of Minimum:,04/29/2022
,Maximum:,0.054
,Time of Maximum:,01:55:49
,Date of Maximum:,04/29/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,04/29/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
04/29/2022,13:55:14,0.042
04/29/2022,13:55:15,0.043
04/29/2022,13:55:16,0.04
04/29/2022,13:55:17,0.04
04/29/2022,13:55:18,0.034
04/29/2022,13:55:19,0.035
04/29/2022,13:55:20,0.028
04/29/2022,13:55:21,0.034
04/29/2022,13:55:22,0.033
04/29/2022,13:55:23,0.024
04/29/2022,13:55:24,0.035
04/29/2022,13:55:25,0.052
04/29/2022,13:55:26,0.02
04/29/2022,13:55:27,0.02
04/29/2022,13:55:28,0.018
04/29/2022,13:55:29,0.025
04/29/2022,13:55:30,0.019
04/29/2022,13:55:31,0.021
04/29/2022,13:55:32,0.027
04/29/2022,13:55:33,0.019
04/29/2022,13:55:34,0.021
04/29/2022,13:55:35,0.025
04/29/2022,13:55:36,0.023
04/29/2022,13:55:37,0.024
04/29/2022,13:55:38,0.026
04/29/2022,13:55:39,0.033
04/29/2022,13:55:40,0.028
04/29/2022,13:55:41,0.035
04/29/2022,13:55:42,0.033
04/29/2022,13:55:43,0.035
04/29/2022,13:55:44,0.036
04/29/2022,13:55:45,0.046
04/29/2022,13:55:46,0.041
04/29/2022,13:55:47,0.045
04/29/2022,13:55:48,0.047
04/29/2022,13:55:49,0.054
04/29/2022,13:55:50,0.048
04/29/2022,13:55:51,0.053
04/29/2022,13:55:52,0.045
04/29/2022,13:55:53,0.047
04/29/2022,13:55:54,0.035
04/29/2022,13:55:55,0.053
04/29/2022,13:55:56,0.038
04/29/2022,13:55:57,0.037
04/29/2022,13:55:58,0.034
04/29/2022,13:55:59,0.03
04/29/2022,13:56:00,0.031
04/29/2022,13:56:01,0.035
04/29/2022,13:56:02,0.034
04/29/2022,13:56:03,0.024
04/29/2022,13:56:04,0.025
04/29/2022,13:56:05,0.025
04/29/2022,13:56:06,0.03
04/29/2022,13:56:07,0.026
04/29/2022,13:56:08,0.023
04/29/2022,13:56:09,0.017
04/29/2022,13:56:10,0.015
04/29/2022,13:56:11,0.016
04/29/2022,13:56:12,0.023
04/29/2022,13:56:13,0.019

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201701009
Test Name:,Test 3
Start Date:,04/29/2022
Start Time:,02:55:13
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.03
,Minimum:,0.012
,Time of Minimum:,02:55:42
,Date of Minimum:,04/29/2022
,Maximum:,0.05
,Time of Maximum:,02:56:04
,Date of Maximum:,04/29/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,04/29/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
04/29/2022,14:55:14,0.024
04/29/2022,14:55:15,0.015
04/29/2022,14:55:16,0.018
04/29/2022,14:55:17,0.017
04/29/2022,14:55:18,0.013
04/29/2022,14:55:19,0.016
04/29/2022,14:55:20,0.021
04/29/2022,14:55:21,0.023
04/29/2022,14:55:22,0.028
04/29/2022,14:55:23,0.037
04/29/2022,14:55:24,0.035
04/29/2022,14:55:25,0.038
04/29/2022,14:55:26,0.043
04/29/2022,14:55:27,0.041
04/29/2022,14:55:28,0.044
04/29/2022,14:55:29,0.048
04/29/2022,14:55:30,0.034
04/29/2022,14:55:31,0.031
04/29/2022,14:55:32,0.027
04/29/2022,14:55:33,0.029
04/29/2022,14:55:34,0.022
04/29/2022,14:55:35,0.021
04/29/2022,14:55:36,0.016
04/29/2022,14:55:37,0.018
04/29/2022,14:55:38,0.014
04/29/2022,14:55:39,0.014
04/29/2022,14:55:40,0.014
04/29/2022,14:55:41,0.013
04/29/2022,14:55:42,0.012
04/29/2022,14:55:43,0.015
04/29/2022,14:55:44,0.015
04/29/2022,14:55:45,0.028
04/29/2022,14:55:46,0.023
04/29/2022,14:55:47,0.025
04/29/2022,14:55:48,0.021
04/29/2022,14:55:49,0.027
04/29/2022,14:55:50,0.029
04/29/2022,14:55:51,0.032
04/29/2022,14:55:52,0.034
04/29/2022,14:55:53,0.04
04/29/2022,14:55:54,0.039
04/29/2022,14:55:55,0.038
04/29/2022,14:55:56,0.041
04/29/2022,14:55:57,0.038
04/29/2022,14:55:58,0.04
04/29/2022,14:55:59,0.041
04/29/2022,14:56:00,0.049
04/29/2022,14:56:01,0.041
04/29/2022,14:56:02,0.04
04/29/2022,14:56:03,0.048
04/29/2022,14:56:04,0.05
04/29/2022,14:56:05,0.043
04/29/2022,14:56:06,0.038
04/29/2022,14:56:07,0.04
04/29/2022,14:56:08,0.038
04/29/2022,14:56:09,0.037
04/29/2022,14:56:10,0.033
04/29/2022,14:56:11,0.034
04/29/2022,14:56:12,0.029
04/29/2022,14:56:13,0.045

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
