TrakPro Version 5.0.0.24 ASCII Data File

Instrument Name:,SidePak Aerosol Monitor
Model Number:,AM520
Serial Number:,5201705001
Test Name:,Test 1
Start Date:,04/22/2022
Start Time:,10:59:07
Duration (dd:hh:mm:ss):,00:00:01:00
Log Interval (mm:ss):,00:01
Number of points:,60
Description:,

Statistics Channel: ,Aerosol
,Units:,mg/m³
,Average:,0.125
,Minimum:,0.091
,Time of Minimum:,10:59:57
,Date of Minimum:,04/22/2022
,Maximum:,0.203
,Time of Maximum:,10:59:44
,Date of Maximum:,04/22/2022

,TWA:,N/A

Calibration Sensor: ,Aerosol
,Cal factor:,1
,Cal date:,04/22/2022
,Cal name:,Factory

Date,Time,Concentration
MM/dd/yyyy,HH:mm:ss,mg/m³
04/22/2022,10:59:08,0.1
04/22/2022,10:59:09,0.168
04/22/2022,10:59:10,0.115
04/22/2022,10:59:11,0.177
04/22/2022,10:59:12,0.112
04/22/2022,10:59:13,0.142
04/22/2022,10:59:14,0.116
04/22/2022,10:59:15,0.127
04/22/2022,10:59:16,0.115
04/22/2022,10:59:17,0.135
04/22/2022,10:59:18,0.139
04/22/2022,10:59:19,0.133
04/22/2022,10:59:20,0.14
04/22/2022,10:59:21,0.139
04/22/2022,10:59:22,0.126
04/22/2022,10:59:23,0.113
04/22/2022,10:59:24,0.135
04/22/2022,10:59:25,0.114
04/22/2022,10:59:26,0.12
04/22/2022,10:59:27,0.1
04/22/2022,10:59:28,0.123
04/22/2022,10:59:29,0.123
04/22/2022,10:59:30,0.127
04/22/2022,10:59:31,0.178
04/22/2022,10:59:32,0.121
04/22/2022,10:59:33,0.11
04/22/2022,10:59:34,0.121
04/22/2022,10:59:35,0.104
04/22/2022,10:59:36,0.123
04/22/2022,10:59:37,0.16
04/22/2022,10:59:38,0.117
04/22/2022,10:59:39,0.119
04/22/2022,10:59:40,0.116
04/22/2022,10:59:41,0.135
04/22/2022,10:59:42,0.124
04/22/2022,10:59:43,0.108
04/22/2022,10:59:44,0.203
04/22/2022,10:59:45,0.129
04/22/2022,10:59:46,0.139
04/22/2022,10:59:47,0.112
